rank,rank_change,rank_trend,company_name_category,visitor_reviews,blog_reviews,n1,n2,n3,sum,visitor_reviews_change,blog_reviews_change,n1_change,n2_change,n3_change
35,0,2,리엔장치과의원,96,56,0.393421,0.261121,0.408168,1.06271,-,-,-0.000008,0.000712,0.000051
36,0,2,체리스마일치과의원,351,478,0.393421,0.257904,0.407925,1.05925,-,1,-0.000008,0.001455,0.000107
37,0,2,강남엔터치과의원,243,837,0.393421,0.247877,0.407168,1.048466,1,-3,-0.000008,0.000346,0.000023
38,1,1,사람사랑치과의원,424,257,0.393421,0.243162,0.406813,1.043396,-,-,-0.000008,0.000869,0.000063
39,1,3,푸른나무치과의원,301,307,0.393421,0.241937,0.40672,1.042078,-,-,-0.000008,-0.003181,-0.000243
40,1,1,화이트스타일치과의원,277,165,0.393421,0.241359,0.406676,1.041456,1,-,-0.000008,0.000804,0.000057
41,1,3,닥터프라임치과의원,208,110,0.393421,0.239493,0.406536,1.03945,-,-,-0.000008,-0.001734,-0.000133
42,0,2,미유치과의원,157,882,0.393421,0.238684,0.406475,1.03858,-,-,-0.000008,0.001397,0.000103
43,0,2,뉴욕연세치과의원,565,1302,0.393421,0.235369,0.406224,1.035014,-,-,-0.000008,-0.001151,-0.00009
44,0,2,원치과의원,294,1164,0.393421,0.429884,0.406023,1.229328,2,18,-0.000008,-0.001104,-0.000086
45,0,2,원데이치과의원 제2관,48,309,0.393421,0.228412,0.405699,1.027532,-,-,-0.000008,0.000403,0.000027
46,1,1,서울위드치과의원,282,11,0.393376,0.228523,0.40569,1.027589,-,-,-0.000007,0.00055,0.000038
47,1,3,크림치과의원,233,14,0.393376,0.228497,0.405689,1.027562,-,-,-0.000007,0.00052,0.000037
48,0,2,비타바른이치과의원,496,943,0.393421,0.219063,0.404994,1.017478,-,1,-0.000008,-0.000128,-0.000012
49,0,2,강남애프터치과의원,458,222,0.393421,0.218003,0.404914,1.016338,-1,-,-0.000008,0.00114,0.000083
50,0,2,워싱턴치과교정과치과의원,301,90,0.393421,0.217497,0.404876,1.015794,-,-,-0.000008,0.003935,0.000295
51,2,1,화이트이치과의원 강남,209,386,0.393421,0.282947,0.404771,1.081139,-,-,-0.000008,0.006552,0.000492
52,1,3,스마일어게인치과교정과치과의원 강남점,116,10,0.393421,0.211603,0.404431,1.009455,-,-,-0.000008,-0.001142,-0.000089
53,1,3,제아치과의원,674,1661,0.393421,0.20998,0.404308,1.007709,1,-,-0.000008,-0.001444,-0.000112
54,0,2,베스트덴치과의원,233,8,0.393376,0.20531,0.403939,1.002625,-,-,-0.000007,-0.002924,-0.000223
55,0,2,런던치과의원,156,2,0.393376,0.198556,0.403429,0.995361,-,-,-0.000007,-0.000864,-0.000068
56,1,1,스마일존치과의원,79,47,0.393421,0.197332,0.403354,0.994107,-,-,-0.000008,0.000219,0.000014
57,1,3,강남더블유치과의원,582,3029,0.393421,0.420365,0.403352,1.217138,1,19,-0.000008,0.000027,-0.000001
58,0,2,수바른이치과의원,199,4,0.393376,0.202999,0.403292,0.999667,-,-,-0.000007,0.000127,0.000007
59,0,2,강남클리어치과의원,1668,116,0.393421,0.191079,0.402882,0.987382,1,-,-0.000008,-0.000024,-0.000004
60,0,2,오르세치과의원,477,356,0.393421,0.231408,0.402496,1.027325,-,-,-0.000008,-0.002104,-0.000162
61,0,2,기쁜마음치과의원,226,236,0.393421,0.178228,0.401912,0.973561,-,-,-0.000008,-0.007352,-0.000558
62,0,2,미켈란치과의원,427,200,0.393421,0.175017,0.40167,0.970108,-,-,-0.000008,-0.000352,-0.000029
63,0,2,서울에스타운치과의원,69,1,0.393376,0.17485,0.40164,0.969866,-,-,-0.000007,0.000192,0.000012
64,1,1,서울아트치과의원,85,4,0.393376,0.173481,0.401536,0.968393,-,-,-0.000007,0.00176,0.00013
65,1,3,오리진치과의원,87,6,0.393376,0.172448,0.401458,0.967282,-,-,-0.000007,-0.000946,-0.000075
66,0,2,헤리치과의원 강남점,229,533,0.393421,0.170312,0.401314,0.965047,1,-,-0.000008,0.000729,0.000052
67,2,1,이선국치과의원,60,2,0.393376,0.166841,0.401035,0.961252,-,-,-0.000007,0.00511,0.000383
68,1,3,강남믿음치과의원,105,4,0.393376,0.165891,0.400963,0.96023,-,-,-0.000007,-0.002978,-0.000228
69,2,1,서울예인치과의원,68,1,0.393376,0.165395,0.400926,0.959697,-,-,-0.000007,0.005733,0.00043
70,2,3,하늘사랑치과의원,367,386,0.393421,0.231883,0.400917,1.026221,-,-,-0.000008,0.002379,0.000177
71,1,3,김앤이치과의원,146,5,0.393421,0.198683,0.400585,0.992689,-,-,-0.000008,0.000395,0.000027
72,0,2,강남젠틀치과의원,271,32,0.393421,0.226588,0.400182,1.020191,-,-,-0.000008,-0.000731,-0.000058
73,0,2,사과나무치과의원,137,365,0.393421,0.185091,0.399149,0.977661,-,3,-0.000008,0.00452,0.000338
74,0,2,연세미치과의원 강남점,34,1,0.393376,0.139469,0.398969,0.931814,-,-,-0.000007,0.002925,0.000217
75,0,2,제아치과의원 별관,4,77,0.393421,0.130879,0.398338,0.922638,-,-,-0.000008,0.001563,0.000115
76,1,1,보아치과의원,615,263,0.393421,0.115259,0.397159,0.905839,-,-,-0.000008,0.006491,0.000487
77,1,3,라윤영치과의원,22,0,0.393421,0.111813,0.396899,0.902133,-,-,-0.000008,0.002922,0.000217
78,1,1,누가치과의원,17,0,0.393376,0.103881,0.396284,0.893541,-,-,-0.000007,-0.000366,-0.00003
79,1,1,예손치과의원,34,4,0.393376,0.103108,0.396225,0.892709,-,-,-0.000007,-0.000114,-0.000012
80,2,3,스타서울치과의원,30,1,0.393376,0.102889,0.396209,0.892474,-,-,-0.000007,-0.003706,-0.000282
81,0,2,BF라인치과의원,46,106,0.393376,0.099946,0.395986,0.889308,-,-,-0.000007,0.000275,0.000017
82,0,2,이가치과의원,17,2,0.393376,0.09959,0.39596,0.888926,-,-,-0.000007,-0.000082,-0.000009
83,0,2,루센트치과의원 신논현,1662,4283,0.393421,0.432748,0.39579,1.221959,5,32,-0.000008,0.007054,0.00053
84,1,1,서울바름치과,7,0,0.393376,0.05989,0.392963,0.846229,-,-,-0.000007,-0.000159,-0.000015
85,3,1,강남영치과의원,20,18,0.393421,0.058976,0.392912,0.845309,-,-,-0.000008,0.000028,-
86,1,1,서울서이치과의원,619,553,0.393421,0.244804,0.392851,1.031076,2,-,-0.000008,-0.000853,-0.000067
87,1,3,서울심미치과의원,809,1565,0.393376,0.354174,0.392737,1.140287,1,17,-0.000007,-0.003073,-0.000235
88,4,3,백영완치과의원,64,1,0.393421,0.159259,0.392708,0.945388,-,-,-0.000008,-0.004183,-0.000318
89,0,2,하얀치과의원,6,4,0.393376,0.067472,0.391895,0.852743,-,-,-0.000007,0.000039,-
90,0,2,2D치과의원,1670,679,0.393376,0.394576,0.391698,1.17965,2,-,-0.000007,0.000452,0.000031
91,0,2,양치과의원,138,17,0.393376,0.192054,0.390675,0.976105,-,-,-0.000007,0.000353,0.000023
92,0,2,센트럴치과의원 강남점,229,332,0.393421,0.260689,0.390357,1.044467,-,-,-0.000008,-0.000787,-0.000062
93,0,2,에이아이치과의원,0,0,0.393376,0.04351,0.389901,0.826787,-,-,-0.000007,0.000028,-0.000001
94,0,2,미시간D치과,2,1,0.393376,0.01842,0.389834,0.80163,-,-,-0.000007,-,-0.000002
95,0,2,박형국치과,0,0,0.393376,0.016211,0.389667,0.799254,-,-,-0.000007,-,-0.000003
96,0,2,연세에이플란트치과의원,168,1539,0.393421,0.200188,0.387554,0.981163,-,3,-0.000008,0.001876,0.000138
97,0,2,한성익의원 치과의원,34,1,0.366346,0.112316,0.38672,0.865382,-,-,-0.000008,0.001799,0.000133
98,0,2,덴탑치과의원,119,4,0.393421,0.156783,0.38602,0.936224,-,-,-0.000008,-0.001254,-0.000097
99,0,2,미니쉬치과의원 강남점,133,2676,0.393421,0.451907,0.385816,1.231144,-,17,-0.000008,0.001569,0.000115
100,0,2,지앤미치과의원 강남점,38,1,0.393376,0.113678,0.385519,0.892573,-,-,-0.000007,-0.000199,-0.000018
101,0,2,서울시카고치과의원,48,0,0.393376,0.108598,0.383967,0.885941,-,-,-0.000007,0.000032,-
102,0,2,이성일치과의원,15,0,0.393376,0.091754,0.383679,0.868809,-,-,-0.000007,-0.002731,-0.000209
103,0,2,최낙준치과의원,48,2,0.393376,0.169146,0.381052,0.943574,-,-,-0.000007,-0.000155,-0.000015
104,0,2,박영준치과의원,41,1,0.393376,0.124414,0.380136,0.897926,-,-,-0.000007,0.003574,0.000267
105,0,2,라이브치과병원 서울강남,1940,8137,0.393421,0.335916,0.379841,1.109178,1,10,-0.000008,0.000892,0.000065
106,2,1,강남유레카치과의원,235,1986,0.393421,0.452941,0.378279,1.224641,-,15,-0.000008,0.002566,0.000191
107,1,3,르치과의원 신논현,233,238,0.393421,0.236502,0.378181,1.008104,-,-,-0.000008,-0.00026,-0.000023
108,1,3,이미지치과의원,209,12,0.393376,0.217391,0.377904,0.988671,-,-,-0.000007,-0.003035,-0.000232
109,0,2,황인준치과의원,71,1,0.393376,0.15616,0.37734,0.926876,-,-,-0.000007,-0.001022,-0.00008
110,0,2,포샤르플란트치과의원,129,0,0.393376,0.155468,0.372361,0.921205,-,-,-0.000007,-0.00175,-0.000135
111,0,2,스마일뷰치과의원,323,385,0.393421,0.262782,0.37173,1.027933,-,-,-0.000008,-0.000602,-0.000049
112,0,2,서울 혜치과의원,124,129,0.393421,0.171971,0.371241,0.936633,-,-,-0.000008,0.000093,0.000004
113,0,2,서울매스티지치과의원,446,3635,0.393376,0.248075,0.369659,1.01111,-,-,-0.000007,0.001086,0.000079
114,0,2,고운이치과의원,46,3,0.393376,0.199927,0.367405,0.960708,-,-,-0.000007,0.001011,0.000074
115,0,2,강남 e편한치과,1,3,0.393376,0.08635,0.367171,0.846897,-,-,-0.000007,-0.000355,-0.00003
116,0,2,연세티스치과의원 강남점,229,2,0.393376,0.197807,0.365208,0.956391,-,-,-0.000007,-0.002669,-0.000205
117,1,1,서울미시간치과의원,16,3,0.393376,0.153905,0.363433,0.910714,-,-,-0.000007,0.001541,0.000113
118,1,3,강남브엘치과의원,91,138,0.393421,0.156066,0.363267,0.912754,-,-,-0.000008,-0.004019,-0.000306
119,0,2,소중한치과의원,31,2,0.393376,0.118831,0.363186,0.875393,-,-,-0.000007,-0.000085,-0.000009
120,0,2,강남치유치과의원 역삼점,246,1057,0.393421,0.403573,0.361801,1.158795,-,6,-0.000008,0.003789,0.000283
121,0,2,아름드리치과의원,342,1065,0.393421,0.415315,0.361625,1.170361,-,11,-0.000008,0.00204,0.000151
122,0,2,옥수수치과,383,392,0.393376,0.246458,0.357895,0.997729,-,-,-0.000007,0.001542,0.000113
123,0,2,유디치과병원 강남뱅뱅점,281,33,0.393421,0.227327,0.356135,0.976883,-,-,-0.000008,-0.003869,-0.000295
124,0,2,연세차인호치과의원,21,3983,0.393421,0.425192,0.350519,1.169132,-,9,-0.000008,-0.00227,-0.000175
125,0,2,아름다운이치과의원,31,1,0.393376,0.120609,0.347775,0.86176,-,-,-0.000007,-0.001725,-0.000133
126,0,2,쎌치과의원,29,26,0.393376,0.144904,0.345812,0.884092,-,-,-0.000007,0.003571,0.000266
127,0,2,세이프플란트치과의원,853,4091,0.393421,0.341515,0.344527,1.079463,1,3,-0.000008,0.000993,0.000072
128,1,1,웃는오늘치과의원,51,1,0.393421,0.168944,0.336635,0.899,-1,-,-0.000008,0.004237,0.000317
129,1,3,서울라라치과의원,463,4125,0.393421,0.456035,0.336445,1.185901,-,7,-0.000008,-0.011345,-0.000859
130,0,2,스타치과의원,26,3,0.393421,0.148631,0.333829,0.875881,-,-,-0.000008,0.00027,0.000018
131,0,2,스카이치과의원,485,460,0.393421,0.210003,0.3326,0.936024,-,-,-0.000008,-0.002633,-0.000202
132,0,2,투데이치과의원,107,317,0.393376,0.166296,0.331431,0.891103,-,-,-0.000007,-0.003064,-0.000234
133,0,2,서울가지런이치과교정과치과의원,145,504,0.393376,0.229233,0.330258,0.952867,-,-,-0.000007,0.001441,0.000106
134,0,2,연세지디치과의원,52,2,0.393376,0.148606,0.329443,0.871425,-,-,-0.000007,-0.001424,-0.00011
135,1,1,서울유러치과의원,117,6,0.393421,0.180707,0.324646,0.898774,-,-,-0.000008,0.003187,0.000237
136,1,3,사랑의치과의원,322,18,0.393376,0.204102,0.324397,0.921875,1,-,-0.000007,-0.000274,-0.000024
137,0,2,강남브라운치과의원,270,1446,0.393421,0.323121,0.323644,1.040186,-,-,-0.000008,-0.002139,-0.000164
138,0,2,바노바기 일레븐치과의원,716,786,0.393421,0.299436,0.322176,1.015033,-,2,-0.000008,0.002101,0.000155
139,0,2,덴티크치과의원,47,1781,0.393421,0.40487,0.321485,1.119776,1,28,-0.000008,0.000066,0.000002
140,0,2,루시드치과의원,747,4174,0.393421,0.478983,0.318025,1.190429,-,15,-0.000008,-0.005873,-0.000446
141,1,1,어울림치과의원,228,45,0.393421,0.178667,0.317575,0.889663,1,-,-0.000008,-0.001539,-0.000119
142,1,3,이손치과의원,50,3,0.393376,0.190985,0.317398,0.901759,-,-,-0.000007,-0.005014,-0.000381
143,0,2,믿음치과의원,24,3,0.393376,0.123475,0.316414,0.833265,-,-,-0.000007,0.00002,-0.000001
144,0,2,웰플란트치과의원,8,0,0.393376,0.054394,0.316256,0.764026,-,-,-0.000007,0.000028,-
145,0,2,서울턱치과의원,73,28,0.393376,0.230616,0.316048,0.94004,-,-,-0.000007,0.005076,0.00038
146,0,2,샬롬치과의원,46,1,0.393376,0.156058,0.314037,0.863471,-,-,-0.000007,-0.002666,-0.000204
147,0,2,연세케이치과의원,33,1,0.393376,0.080692,0.313222,0.78729,-,-,-0.000007,0.000041,-
148,1,1,큐원치과의원,468,367,0.393421,0.234525,0.313102,0.941048,-,-,-0.000008,0.00366,0.000274
149,1,3,오에프피구강내과치과의원,160,30,0.393421,0.233779,0.3129,0.9401,-,-,-0.000008,0.000633,0.000045
150,0,2,이현아치과의원,19,1,0.393376,0.08701,0.312318,0.792704,-,-,-0.000007,0.001641,0.000121
151,0,2,미형치과의원,15,0,0.393376,0.107716,0.311983,0.813075,-,-,-0.000007,-0.000124,-0.000012
152,0,2,청아치과의원,69,53,0.393376,0.198734,0.311398,0.903508,-,-,-0.000007,0.0003,0.00002
153,0,2,김광현치과의원,0,0,0.393376,0.024353,0.311144,0.728873,-,-,-0.000007,-,-0.000003
154,0,2,행복드림치과의원,297,1368,0.393421,0.344145,0.309838,1.047404,-,7,-0.000008,-0.002399,-0.000184
155,0,2,신사이사랑치과의원 언주역,491,1386,0.393421,0.234531,0.308178,0.93613,-,-,-0.000008,0.000736,0.000053
156,0,2,청아한치과의원,48,0,0.393376,0.143706,0.307535,0.844617,-,-,-0.000007,-0.003845,-0.000293
157,1,1,노박치과의원,20,6,0.393376,0.140058,0.307522,0.840956,-,-,-0.000007,0.003594,0.000269
158,1,3,헵시바치과의원,43,24,0.393376,0.156099,0.307455,0.85693,-,-,-0.000007,-0.002263,-0.000174
159,0,2,길튼치과의원,312,250,0.393421,0.24489,0.306848,0.945159,-,-,-0.000008,-0.002528,-0.000194
160,0,2,르블랑치과의원,233,38,0.393421,0.275035,0.305853,0.974309,-,-,-0.000008,-0.00072,-0.000057
161,0,2,강남푸른치과의원,214,538,0.393421,0.273098,0.305017,0.971536,1,-,-0.000008,0.000228,0.000014
162,0,2,강남미라인치과의원,189,79,0.393421,0.252487,0.304971,0.950879,1,-,-0.000008,0.001402,0.000103
163,0,2,김승수치과의원,80,1,0.393376,0.168348,0.304709,0.866433,-,-,-0.000007,-0.000897,-0.00007
164,0,2,강남박치과의원,20,1,0.393376,0.110631,0.304314,0.808321,-,-,-0.000007,-0.000046,-0.000006
165,0,2,재주좋은치과의원 서초본원,248,1302,0.393421,0.371239,0.303796,1.068456,-,4,-0.000008,0.001179,0.000086
166,0,2,스타일치과의원,35,4,0.393376,0.092718,0.301886,0.78798,-,-,-0.000007,0.003852,0.000288
167,0,2,역삼옥스치과의원,31,11,0.393376,0.177844,0.298073,0.869293,-,-,-0.000007,-0.001214,-0.000095
168,0,2,김종삼치과의원,91,2,0.393376,0.164739,0.296332,0.854447,-,-,-0.000007,-0.000102,-0.00001
169,0,2,스마일라인치과의원,252,75,0.393421,0.168473,0.29606,0.857954,-,-,-0.000008,-0.000493,-0.00004
170,0,2,유씨강남치과의원,568,2050,0.393421,0.365072,0.295066,1.053559,-,-,-0.000008,0.002665,0.000198
171,0,2,역삼 연 치과의원,89,4,0.393421,0.146466,0.293867,0.833754,-,-,-0.000008,-0.000643,-0.000051
172,0,2,김태영치과의원,174,1,0.393376,0.171741,0.29357,0.858687,-,-,-0.000007,-0.001553,-0.000121
173,0,2,메르덴플러스치과의원,146,1,0.393376,0.160078,0.291033,0.844487,-,-,-0.000007,0.002121,0.000157
174,0,2,더블유스타일치과의원,421,219,0.393421,0.245337,0.289832,0.92859,-,-,-0.000008,0.001876,0.000139
175,0,2,에이스플란트치과의원,165,389,0.393376,0.203719,0.288568,0.885663,-,-,-0.000007,0.001533,0.000113
176,0,2,블랑쉬치과의원,410,568,0.393421,0.316025,0.286483,0.995929,2,-,-0.000008,-0.008911,-0.000675
177,0,2,와이구강악안면외과치과의원,98,343,0.393376,0.221851,0.285023,0.90025,-,-,-0.000007,-0.000714,-0.000056
178,0,2,SJ서울삼정치과의원,31,0,0.393376,0.11413,0.284166,0.791672,-,-,-0.000007,-0.000253,-0.000022
179,0,2,화음치과의원,128,3,0.393376,0.163784,0.284132,0.841292,-,-,-0.000007,0.00054,0.000038
180,0,2,화이트플란트치과의원,23,11,0.393376,0.142241,0.283189,0.818806,-,-,-0.000007,0.003499,0.000261
181,0,2,역삼365치과의원,38,0,0.393376,0.253048,0.279293,0.925717,-,-,-0.000007,0.000674,0.000048
182,0,2,좋은얼굴삼풍치과의원,513,349,0.393421,0.277498,0.278037,0.948956,1,-,-0.000008,-0.003227,-0.000247
183,1,1,예그린치과의원,14,3,0.393376,0.089697,0.276586,0.759659,-,-,-0.000007,0.002921,0.000218
184,1,3,박치과의원,153,79,0.393376,0.173016,0.276554,0.842946,-,-,-0.000007,-0.006262,-0.000476
185,0,2,교대사랑이치과의원,130,2,0.393421,0.165526,0.27606,0.835007,-,-,-0.000008,0.001717,0.000127
186,0,2,박재하 치과의원,15,0,0.393421,0.082698,0.275475,0.751594,-,-,-0.000008,0.000045,-
187,0,2,뉴욕치과의원,33,3,0.393421,0.160086,0.275456,0.828963,-,-,-0.000008,0.003464,0.000259
188,0,2,고운미소치과의원,40,0,0.393376,0.170297,0.272816,0.836489,1,-,-0.000007,0.000046,0.000001
189,2,1,서초부부치과의원,44,1,0.393376,0.165832,0.271599,0.830807,-,-,-0.000007,0.004961,0.000371
190,1,3,플러스치과의원,16,0,0.393376,0.07241,0.271408,0.737194,-,-,-0.000007,-0.000556,-0.000045
191,1,3,장순희치과의원,15,1,0.393376,0.093309,0.271377,0.758062,-,-,-0.000007,0.000006,-0.000003
192,0,2,문항진치과의원,25,5,0.393376,0.113127,0.271152,0.777655,-,-,-0.000007,0.004146,0.00031
193,0,2,미화이트치과의원,41,7,0.393421,0.151904,0.269563,0.814888,-,-,-0.000008,-0.002795,-0.000214
194,0,2,허정민치과교정과치과의원,73,11,0.393421,0.215432,0.267598,0.876451,-,-,-0.000008,-0.003274,-0.00025
195,0,2,서울이좋은치과의원,104,786,0.393421,0.211075,0.266562,0.871058,-,-,-0.000008,0.000302,0.00002
196,0,2,파크에비뉴치과의원,654,177,0.393376,0.199683,0.266334,0.859393,-,-,-0.000007,-0.0006,-0.000048
197,1,1,미소랑치과의원,124,4171,0.393421,0.282751,0.265206,0.941378,-,-,-0.000008,0.002799,0.000209
198,1,3,이믿음치과의원,256,1699,0.393421,0.373566,0.265055,1.032042,-,3,-0.000008,0.000694,0.000049
199,0,2,홈플란트치과의원,441,1980,0.393421,0.401038,0.26367,1.058129,-,7,-0.000008,0.003722,0.000278
200,0,2,유디학동치과의원,250,3,0.393421,0.187597,0.260764,0.841782,-,-,-0.000008,-0.000744,-0.000059
201,0,2,강남샘치과의원,337,1533,0.393421,0.341733,0.259507,0.994661,-,-2,-0.000008,-0.001173,-0.000091
202,0,2,위즈치과의원,67,10,0.393376,0.25551,0.259275,0.908161,-,-,-0.000007,0.000696,0.00005
203,1,1,하임치과의원,109,29,0.393376,0.217454,0.259116,0.869946,-,-,-0.000007,0.003085,0.00023
204,1,3,강남모아치과의원,259,14,0.393421,0.197016,0.258904,0.849341,-,-,-0.000008,-0.000074,-0.000008
205,0,2,정으로가는치과의원,201,877,0.393421,0.183467,0.258735,0.835623,-,-,-0.000008,-0.001033,-0.000081
206,0,2,석엠에스오,3,0,0.393376,0.025014,0.258218,0.676608,-,-,-0.000007,-,-0.000003
207,0,2,임성균치과의원,3,1,0.393376,0.031505,0.257506,0.682387,-,-,-0.000007,0.000031,-
208,0,2,로하스치과,3,4,0.393376,0.029003,0.256787,0.679166,-,-,-0.000007,0.00001,-0.000002
209,0,2,CHA의과학대학교 강남차병원,445,778,0.367674,0.414022,0.255738,1.037434,-,2,-0.000023,-0.002566,-0.000202
210,0,2,공치과의원,200,29,0.393421,0.209869,0.254522,0.857812,-,-,-0.000008,0.001714,0.000126
211,1,1,서울호호치과의원,96,1,0.393376,0.170276,0.253419,0.817071,-,-,-0.000007,-0.001469,-0.000114
212,1,3,가나가와치과의원,142,32,0.393376,0.222959,0.253396,0.869731,-,-,-0.000007,-0.004224,-0.000321
213,0,2,뿌리와새싹치과의원,110,6,0.393421,0.148044,0.253052,0.794517,-,-,-0.000008,-0.000693,-0.000056
214,0,2,논현수치과의원,28,154,0.393376,0.162965,0.252799,0.80914,-,-,-0.000007,0.002377,0.000177
215,0,2,덴토피아치과의원,17,5,0.393421,0.182938,0.251837,0.828196,-,-,-0.000008,-0.003043,-0.000233
216,0,2,덴타피아치과의원 강남점,71,191,0.393421,0.140775,0.251744,0.78594,-,-,-0.000008,-0.000131,-0.000012
217,0,2,4월31일치과의원,45,9,0.393376,0.192522,0.251501,0.837399,-,-,-0.000007,-0.001584,-0.000123
218,0,2,김훈바른이치과교정과치과의원,117,65,0.393421,0.218221,0.249031,0.860673,-,-,-0.000008,-0.002792,-0.000213
219,0,2,케이에스치과의원,48,2,0.393376,0.198633,0.24887,0.840879,-,-,-0.000007,0.000906,0.000065
220,0,2,서울미래치과의원,192,316,0.393421,0.224453,0.247321,0.865195,-,-,-0.000008,0.000871,0.000063
221,0,2,박건배치과의원,16,4,0.393376,0.113315,0.245541,0.752232,-,-,-0.000007,0.00241,0.000179
222,0,2,더밝은치과의원,17,1,0.393376,0.140749,0.24447,0.778595,-,-,-0.000007,-0.001034,-0.000081
223,0,2,엘치과의원,12,4,0.393376,0.175875,0.244163,0.813414,-,-,-0.000007,-0.000462,-0.000038
224,0,2,컴플란트치과의원,235,359,0.393421,0.277604,0.243921,0.914946,1,-,-0.000008,0.001522,0.000112
225,0,2,스마일스튜디오치과의원,335,31,0.393421,0.199365,0.243475,0.836261,-,-,-0.000008,-0.003423,-0.000262
226,0,2,스노우치과의원,912,1654,0.393421,0.265618,0.242874,0.901913,1,-,-0.000008,-0.002398,-0.000183
