date,year,month,day,day_of_week,data_type,name,pv,total_pv,channel_id,channel_type,channel_category,keyword,keyword_id,keyword_type,keyword_category
2024-09-05,2024,9,5,Thursday,channel,네이버지도,30.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,channel,네이버검색,23.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,channel,네이버 플레이스광고,7.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,keyword,내이튼치과,13.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,keyword,치주과전문의,4.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,keyword,치과,4.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,keyword,동탄역치과,4.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,keyword,동탄역내이튼치과,3.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,keyword,동탄2치과,1.0,60.0,,,,,,,
2024-09-05,2024,9,5,Thursday,keyword,동탄내이튼치과,1.0,60.0,,,,,,,
2024-09-06,2024,9,6,Friday,channel,네이버지도,38.0,61.0,,,,,,,
2024-09-06,2024,9,6,Friday,channel,네이버검색,16.0,61.0,,,,,,,
2024-09-06,2024,9,6,Friday,channel,네이버 플레이스광고,3.0,61.0,,,,,,,
2024-09-06,2024,9,6,Friday,channel,웹사이트,3.0,61.0,,,,,,,
2024-09-06,2024,9,6,Friday,channel,네이버 블로그,1.0,61.0,,,,,,,
2024-09-06,2024,9,6,Friday,keyword,내이튼치과,12.0,61.0,,,,,,,
2024-09-06,2024,9,6,Friday,keyword,동탄치과,3.0,61.0,,,,,,,
2024-09-06,2024,9,6,Friday,keyword,동탄치과신경치료전문의,3.0,61.0,,,,,,,
2024-09-06,2024,9,6,Friday,keyword,치과,1.0,61.0,,,,,,,
2024-09-07,2024,9,7,Saturday,channel,네이버검색,19.0,38.0,,,,,,,
2024-09-07,2024,9,7,Saturday,channel,네이버지도,14.0,38.0,,,,,,,
2024-09-07,2024,9,7,Saturday,channel,네이버 플레이스광고,4.0,38.0,,,,,,,
2024-09-07,2024,9,7,Saturday,channel,네이버 블로그,1.0,38.0,,,,,,,
2024-09-07,2024,9,7,Saturday,keyword,내이튼치과,15.0,38.0,,,,,,,
2024-09-07,2024,9,7,Saturday,keyword,동탄치과,3.0,38.0,,,,,,,
2024-09-07,2024,9,7,Saturday,keyword,동탄역치과,3.0,38.0,,,,,,,
2024-09-07,2024,9,7,Saturday,keyword,치과,2.0,38.0,,,,,,,
2024-09-08,2024,9,8,Sunday,channel,네이버지도,13.0,24.0,,,,,,,
2024-09-08,2024,9,8,Sunday,channel,네이버검색,11.0,24.0,,,,,,,
2024-09-08,2024,9,8,Sunday,keyword,내이튼치과,5.0,24.0,,,,,,,
2024-09-08,2024,9,8,Sunday,keyword,동탄내이튼치과,5.0,24.0,,,,,,,
2024-09-08,2024,9,8,Sunday,keyword,동탄치주과전문의,1.0,24.0,,,,,,,
2024-09-09,2024,9,9,Monday,channel,네이버지도,50.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,channel,네이버검색,22.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,channel,네이버 플레이스광고,3.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,channel,웹사이트,1.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,내이튼치과,11.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,치주과전문의,3.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,동탄치과야간,2.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,동탄역치과,2.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,동탄치과,1.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,야간진료치과,1.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,동탄보전과전문의,1.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,내이튼치과동탄,1.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,동탄내이튼치과,1.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,동탄치주과전문의,1.0,76.0,,,,,,,
2024-09-09,2024,9,9,Monday,keyword,근처치과,1.0,76.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,channel,네이버지도,42.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,channel,네이버검색,16.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,channel,네이버 플레이스광고,7.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,keyword,내이튼치과,11.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,keyword,동탄치과,3.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,keyword,치과,3.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,keyword,동탄역내이튼치과,2.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,keyword,동탄역치과,2.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,keyword,동탄내이튼치과,1.0,65.0,,,,,,,
2024-09-10,2024,9,10,Tuesday,keyword,근처치과,1.0,65.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,channel,네이버지도,30.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,channel,네이버검색,14.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,channel,네이버 플레이스광고,3.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,channel,웹사이트,2.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,channel,네이버 블로그,1.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,keyword,내이튼치과,7.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,keyword,치과,3.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,keyword,동탄역치과,3.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,keyword,동탄내이튼치과,2.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,keyword,구강외과전문의동탄,1.0,50.0,,,,,,,
2024-09-11,2024,9,11,Wednesday,keyword,라스플로레스치과,1.0,50.0,,,,,,,
2024-09-12,2024,9,12,Thursday,channel,네이버지도,42.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,channel,네이버검색,24.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,channel,네이버 플레이스광고,2.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,channel,네이버 블로그,1.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,channel,네이버공통,1.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,keyword,내이튼치과,10.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,keyword,동탄내이튼치과,7.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,keyword,동탄치과보존과,3.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,keyword,화성청계동치과,2.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,keyword,동탄치과,1.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,keyword,동탄역내이튼치과,1.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,keyword,치과,1.0,70.0,,,,,,,
2024-09-12,2024,9,12,Thursday,keyword,동탄치주과전문의,1.0,70.0,,,,,,,
2024-09-13,2024,9,13,Friday,channel,네이버지도,33.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,channel,네이버검색,8.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,channel,웹사이트,3.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,channel,네이버 블로그,2.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,channel,네이버 플레이스광고,2.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,keyword,내이튼치과,4.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,keyword,치과,2.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,keyword,동탄내이튼치과,2.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,keyword,동탄2보철과전문의,1.0,48.0,,,,,,,
2024-09-13,2024,9,13,Friday,keyword,치주과전문의,1.0,48.0,,,,,,,
2024-09-14,2024,9,14,Saturday,channel,네이버지도,23.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,channel,네이버검색,14.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,channel,네이버 플레이스광고,4.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,channel,네이버 블로그,1.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,동탄내이튼치과,4.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,치과의원,3.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,임플란트병원,3.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,치과,2.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,동탄역치과,2.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,내이튼치과,1.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,2024추석칫과치료,1.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,동탄치과,1.0,42.0,,,,,,,
2024-09-14,2024,9,14,Saturday,keyword,동탄2내이튼치과,1.0,42.0,,,,,,,
2024-09-15,2024,9,15,Sunday,channel,네이버지도,19.0,30.0,,,,,,,
2024-09-15,2024,9,15,Sunday,channel,네이버검색,11.0,30.0,,,,,,,
2024-09-15,2024,9,15,Sunday,keyword,동탄내이튼치과,5.0,30.0,,,,,,,
2024-09-15,2024,9,15,Sunday,keyword,내이튼치과,2.0,30.0,,,,,,,
2024-09-15,2024,9,15,Sunday,keyword,동탄신경치료전문,1.0,30.0,,,,,,,
2024-09-15,2024,9,15,Sunday,keyword,동탄치과,1.0,30.0,,,,,,,
2024-09-15,2024,9,15,Sunday,keyword,내이튼치과임플란트,1.0,30.0,,,,,,,
2024-09-15,2024,9,15,Sunday,keyword,동탄역치과,1.0,30.0,,,,,,,
2024-09-16,2024,9,16,Monday,channel,네이버검색,11.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,channel,네이버지도,11.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,channel,네이버 플레이스광고,4.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,channel,웹사이트,1.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,keyword,내이튼치과,6.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,keyword,치과,3.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,keyword,동탄내이튼치과,3.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,keyword,임플란트전문치과추천,1.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,keyword,동탄치과,1.0,27.0,,,,,,,
2024-09-16,2024,9,16,Monday,keyword,동탄역치과,1.0,27.0,,,,,,,
2024-09-17,2024,9,17,Tuesday,channel,네이버지도,27.0,39.0,,,,,,,
2024-09-17,2024,9,17,Tuesday,channel,네이버 플레이스광고,6.0,39.0,,,,,,,
2024-09-17,2024,9,17,Tuesday,channel,네이버검색,4.0,39.0,,,,,,,
2024-09-17,2024,9,17,Tuesday,channel,네이버 블로그,2.0,39.0,,,,,,,
2024-09-17,2024,9,17,Tuesday,keyword,동탄치과,5.0,39.0,,,,,,,
2024-09-17,2024,9,17,Tuesday,keyword,내이튼치과,2.0,39.0,,,,,,,
2024-09-17,2024,9,17,Tuesday,keyword,동탄내이튼치과,2.0,39.0,,,,,,,
2024-09-17,2024,9,17,Tuesday,keyword,치과,1.0,39.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,channel,네이버지도,20.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,channel,네이버검색,8.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,channel,네이버 블로그,1.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,channel,네이버 플레이스광고,1.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,channel,웹사이트,1.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,keyword,동탄내이튼치과,4.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,keyword,내이튼치과,2.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,keyword,동탄임플란트마취전문의,1.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,keyword,동탄치과,1.0,31.0,,,,,,,
2024-09-18,2024,9,18,Wednesday,keyword,치과,1.0,31.0,,,,,,,
2024-09-19,2024,9,19,Thursday,channel,네이버지도,50.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,channel,네이버검색,28.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,channel,네이버 플레이스광고,5.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,channel,네이버 블로그,1.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,keyword,임플란트치과,9.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,keyword,동탄역치과,8.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,keyword,동탄내이튼치과,7.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,keyword,내이튼치과,4.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,keyword,라스플로레스치과,2.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,keyword,동탄치과,1.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,keyword,치과,1.0,84.0,,,,,,,
2024-09-19,2024,9,19,Thursday,keyword,동탄역치과보존과,1.0,84.0,,,,,,,
2024-09-20,2024,9,20,Friday,channel,네이버지도,49.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,channel,네이버검색,30.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,channel,네이버 플레이스광고,3.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,channel,웹사이트,1.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,keyword,동탄내이튼치과,16.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,keyword,내이튼치과,8.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,keyword,동탄치과,2.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,keyword,치과,2.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,keyword,동탄역치과,2.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,keyword,동탄임플란트전문병원,1.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,keyword,동탄2치과,1.0,83.0,,,,,,,
2024-09-20,2024,9,20,Friday,keyword,동탄2내이튼치과,1.0,83.0,,,,,,,
2024-09-21,2024,9,21,Saturday,channel,네이버지도,37.0,48.0,,,,,,,
2024-09-21,2024,9,21,Saturday,channel,네이버검색,8.0,48.0,,,,,,,
2024-09-21,2024,9,21,Saturday,channel,네이버 플레이스광고,2.0,48.0,,,,,,,
2024-09-21,2024,9,21,Saturday,channel,웹사이트,1.0,48.0,,,,,,,
2024-09-21,2024,9,21,Saturday,keyword,동탄내이튼치과,4.0,48.0,,,,,,,
2024-09-21,2024,9,21,Saturday,keyword,내이튼치과,2.0,48.0,,,,,,,
2024-09-21,2024,9,21,Saturday,keyword,치과,2.0,48.0,,,,,,,
2024-09-21,2024,9,21,Saturday,keyword,동탄치과,1.0,48.0,,,,,,,
2024-09-21,2024,9,21,Saturday,keyword,동탄보존과전문의,1.0,48.0,,,,,,,
2024-09-22,2024,9,22,Sunday,channel,네이버지도,19.0,27.0,,,,,,,
2024-09-22,2024,9,22,Sunday,channel,네이버검색,6.0,27.0,,,,,,,
2024-09-22,2024,9,22,Sunday,channel,네이버 블로그,2.0,27.0,,,,,,,
2024-09-22,2024,9,22,Sunday,keyword,동탄내이튼치과,4.0,27.0,,,,,,,
2024-09-22,2024,9,22,Sunday,keyword,동탄치과,1.0,27.0,,,,,,,
2024-09-22,2024,9,22,Sunday,keyword,동탄역치과,1.0,27.0,,,,,,,
2024-09-23,2024,9,23,Monday,channel,네이버지도,33.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,channel,네이버검색,32.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,channel,네이버 블로그,2.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,channel,네이버 플레이스광고,2.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,channel,웹사이트,1.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,keyword,내이튼치과,14.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,keyword,동탄내이튼치과,13.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,keyword,동탄역치과,3.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,keyword,내이튼치과의원,1.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,keyword,어린이치과,1.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,keyword,치과,1.0,70.0,,,,,,,
2024-09-23,2024,9,23,Monday,keyword,동탄2구강악안면외과,1.0,70.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,channel,네이버지도,53.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,channel,네이버검색,29.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,channel,네이버 플레이스광고,3.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,channel,네이버 블로그,1.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,keyword,동탄내이튼치과,13.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,keyword,내이튼치과,12.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,keyword,치과,2.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,keyword,동탄신경치료치과,1.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,keyword,동탄2충치,1.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,keyword,동탄치과,1.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,keyword,오산무통마취치과,1.0,86.0,,,,,,,
2024-09-24,2024,9,24,Tuesday,keyword,동탄역치과,1.0,86.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,channel,네이버지도,74.0,103.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,channel,네이버검색,25.0,103.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,channel,네이버 블로그,3.0,103.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,channel,네이버 플레이스광고,1.0,103.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,keyword,동탄내이튼치과,15.0,103.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,keyword,동탄역치과,5.0,103.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,keyword,동탄무통치과,3.0,103.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,keyword,내이튼치과,2.0,103.0,,,,,,,
2024-09-25,2024,9,25,Wednesday,keyword,디지탈인플란트,1.0,103.0,,,,,,,
2024-09-26,2024,9,26,Thursday,channel,네이버지도,31.0,68.0,,,,,,,
2024-09-26,2024,9,26,Thursday,channel,네이버검색,21.0,68.0,,,,,,,
2024-09-26,2024,9,26,Thursday,channel,네이버 블로그,12.0,68.0,,,,,,,
2024-09-26,2024,9,26,Thursday,channel,네이버 플레이스광고,4.0,68.0,,,,,,,
2024-09-26,2024,9,26,Thursday,keyword,동탄내이튼치과,13.0,68.0,,,,,,,
2024-09-26,2024,9,26,Thursday,keyword,동탄역치과,5.0,68.0,,,,,,,
2024-09-26,2024,9,26,Thursday,keyword,내이튼치과,4.0,68.0,,,,,,,
2024-09-26,2024,9,26,Thursday,keyword,동탄2치과,2.0,68.0,,,,,,,
2024-09-26,2024,9,26,Thursday,keyword,동탄역내이튼치과,1.0,68.0,,,,,,,
2024-09-27,2024,9,27,Friday,channel,네이버지도,25.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,channel,네이버검색,18.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,channel,네이버 플레이스광고,8.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,channel,웹사이트,3.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,channel,네이버 블로그,1.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,keyword,동탄내이튼치과,12.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,keyword,동탄역치과,6.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,keyword,내이튼치과,3.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,keyword,동탄2치과,3.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,keyword,동탄치과,1.0,55.0,,,,,,,
2024-09-27,2024,9,27,Friday,keyword,동탄2신도시치과,1.0,55.0,,,,,,,
2024-09-28,2024,9,28,Saturday,channel,네이버지도,34.0,50.0,,,,,,,
2024-09-28,2024,9,28,Saturday,channel,네이버검색,13.0,50.0,,,,,,,
2024-09-28,2024,9,28,Saturday,channel,네이버 플레이스광고,3.0,50.0,,,,,,,
2024-09-28,2024,9,28,Saturday,keyword,내이튼치과,8.0,50.0,,,,,,,
2024-09-28,2024,9,28,Saturday,keyword,동탄치과,3.0,50.0,,,,,,,
2024-09-28,2024,9,28,Saturday,keyword,동탄역치과,3.0,50.0,,,,,,,
2024-09-28,2024,9,28,Saturday,keyword,치과,1.0,50.0,,,,,,,
2024-09-28,2024,9,28,Saturday,keyword,동탄내이튼치과,1.0,50.0,,,,,,,
2024-09-29,2024,9,29,Sunday,channel,네이버지도,22.0,33.0,,,,,,,
2024-09-29,2024,9,29,Sunday,channel,네이버검색,10.0,33.0,,,,,,,
2024-09-29,2024,9,29,Sunday,channel,네이버 블로그,1.0,33.0,,,,,,,
2024-09-29,2024,9,29,Sunday,keyword,동탄내이튼치과,5.0,33.0,,,,,,,
2024-09-29,2024,9,29,Sunday,keyword,치과,2.0,33.0,,,,,,,
2024-09-29,2024,9,29,Sunday,keyword,동탄역치과,2.0,33.0,,,,,,,
2024-09-29,2024,9,29,Sunday,keyword,내이튼치과,1.0,33.0,,,,,,,
2024-09-30,2024,9,30,Monday,channel,네이버지도,53.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,channel,네이버검색,23.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,channel,네이버 플레이스광고,3.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,channel,웹사이트,2.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,keyword,동탄내이튼치과,11.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,keyword,내이튼치과,9.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,keyword,동탄역치과,3.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,keyword,동탄역임플란트,1.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,keyword,치과,1.0,81.0,,,,,,,
2024-09-30,2024,9,30,Monday,keyword,동탄내이튼치과와이파이,1.0,81.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,channel,네이버검색,21.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,channel,네이버지도,17.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,channel,네이버 플레이스광고,6.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,channel,네이버 블로그,1.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,keyword,내이튼치과,11.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,keyword,동탄내이튼치과,8.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,keyword,동탄치과,3.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,keyword,동탄역치과,2.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,keyword,동탄보철전문치과,1.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,keyword,동탄역임플란트,1.0,45.0,,,,,,,
2024-10-01,2024,10,1,Tuesday,keyword,치과병원,1.0,45.0,,,,,,,
2024-10-02,2024,10,2,Wednesday,channel,네이버지도,22.0,51.0,,,,,,,
2024-10-02,2024,10,2,Wednesday,channel,네이버검색,19.0,51.0,,,,,,,
