date,year,month,day,day_of_week,data_type,channel_code,channel_name,channel_count,page_visits,booking_requests
2024-09-19,2024,9,19,Thursday,channel,ple,플레이스상세,1,0,2
2024-09-19,2024,9,19,Thursday,channel,pll,플레이스목록,1,0,2
2024-09-20,2024,9,20,Friday,channel,ple,플레이스상세,1,0,0
2024-09-20,2024,9,20,Friday,channel,pll,플레이스목록,1,0,0
2024-09-21,2024,9,21,Saturday,channel,bnb,블로그,1,0,0
2024-09-21,2024,9,21,Saturday,channel,pll,플레이스목록,1,0,0
2024-09-22,2024,9,22,Sunday,channel,bee,기타,1,0,0
2024-09-22,2024,9,22,Sunday,channel,ple,플레이스상세,1,0,0
2024-09-23,2024,9,23,Monday,channel,bee,기타,1,0,2
2024-09-23,2024,9,23,Monday,channel,bet,외부서비스,1,0,2
2024-09-23,2024,9,23,Monday,channel,bmp,지도,1,0,2
2024-09-23,2024,9,23,Monday,channel,bnb,블로그,1,0,2
2024-09-23,2024,9,23,Monday,channel,pll,플레이스목록,1,0,2
2024-09-24,2024,9,24,Tuesday,channel,bee,기타,1,0,0
2024-09-24,2024,9,24,Tuesday,channel,bmp,지도,1,0,0
2024-09-24,2024,9,24,Tuesday,channel,ple,플레이스상세,1,0,0
2024-09-24,2024,9,24,Tuesday,channel,pll,플레이스목록,1,0,0
2024-09-25,2024,9,25,Wednesday,channel,bmp,지도,2,0,2
2024-09-26,2024,9,26,Thursday,channel,bmp,지도,1,0,1
2024-09-27,2024,9,27,Friday,channel,bee,기타,1,0,0
2024-09-28,2024,9,28,Saturday,channel,pll,플레이스목록,1,0,0
2024-09-29,2024,9,29,Sunday,channel,bmp,지도,1,0,1
2024-09-29,2024,9,29,Sunday,channel,pll,플레이스목록,1,0,1
2024-09-30,2024,9,30,Monday,channel,bmp,지도,2,0,2
2024-10-01,2024,10,1,Tuesday,channel,pll,플레이스목록,1,0,1
2024-10-02,2024,10,2,Wednesday,channel,bmp,지도,2,0,5
2024-10-02,2024,10,2,Wednesday,channel,pll,플레이스목록,1,0,5
2024-10-03,2024,10,3,Thursday,channel,bee,기타,1,0,0
2024-10-04,2024,10,4,Friday,channel,pll,플레이스목록,1,0,0
2024-10-05,2024,10,5,Saturday,channel,bmp,지도,1,0,0
2024-10-05,2024,10,5,Saturday,channel,pll,플레이스목록,1,0,0
2024-10-06,2024,10,6,Sunday,channel,bee,기타,1,0,0
2024-10-07,2024,10,7,Monday,channel,bmp,지도,2,0,4
2024-10-07,2024,10,7,Monday,channel,bee,기타,1,0,4
2024-10-07,2024,10,7,Monday,channel,pll,플레이스목록,1,0,4
2024-10-08,2024,10,8,Tuesday,channel,bee,기타,1,0,2
2024-10-08,2024,10,8,Tuesday,channel,ple,플레이스상세,1,0,2
2024-10-09,2024,10,9,Wednesday,summary,,,0,0,0
2024-10-10,2024,10,10,Thursday,channel,bmp,지도,2,0,3
2024-10-11,2024,10,11,Friday,channel,bee,기타,1,0,1
2024-10-11,2024,10,11,Friday,channel,bmp,지도,1,0,1
2024-10-12,2024,10,12,Saturday,channel,bee,기타,1,0,1
2024-10-13,2024,10,13,Sunday,channel,pll,플레이스목록,1,0,0
2024-10-14,2024,10,14,Monday,channel,bee,기타,1,0,0
2024-10-14,2024,10,14,Monday,channel,bet,외부서비스,1,0,0
2024-10-14,2024,10,14,Monday,channel,bmp,지도,1,0,0
2024-10-15,2024,10,15,Tuesday,channel,pll,플레이스목록,2,0,4
2024-10-15,2024,10,15,Tuesday,channel,bmp,지도,1,0,4
2024-10-15,2024,10,15,Tuesday,channel,ple,플레이스상세,1,0,4
2024-10-16,2024,10,16,Wednesday,summary,,,0,0,0
2024-10-17,2024,10,17,Thursday,channel,pll,플레이스목록,2,0,5
2024-10-17,2024,10,17,Thursday,channel,bee,기타,1,0,5
2024-10-17,2024,10,17,Thursday,channel,bet,외부서비스,1,0,5
2024-10-17,2024,10,17,Thursday,channel,bmp,지도,1,0,5
2024-10-17,2024,10,17,Thursday,channel,bne,네이버기타,1,0,5
2024-10-18,2024,10,18,Friday,channel,pll,플레이스목록,2,0,1
2024-10-18,2024,10,18,Friday,channel,bmp,지도,1,0,1
2024-10-19,2024,10,19,Saturday,summary,,,0,0,0
2024-10-20,2024,10,20,Sunday,channel,pll,플레이스목록,2,0,1
2024-10-20,2024,10,20,Sunday,channel,bmp,지도,1,0,1
2024-10-20,2024,10,20,Sunday,channel,ple,플레이스상세,1,0,1
2024-10-21,2024,10,21,Monday,channel,bmp,지도,2,0,3
2024-10-21,2024,10,21,Monday,channel,pll,플레이스목록,2,0,3
2024-10-22,2024,10,22,Tuesday,channel,pll,플레이스목록,2,0,2
2024-10-22,2024,10,22,Tuesday,channel,bet,외부서비스,1,0,2
2024-10-22,2024,10,22,Tuesday,channel,bmp,지도,1,0,2
2024-10-22,2024,10,22,Tuesday,channel,bne,네이버기타,1,0,2
2024-10-23,2024,10,23,Wednesday,channel,pll,플레이스목록,2,0,2
2024-10-24,2024,10,24,Thursday,channel,bee,기타,1,0,0
2024-10-24,2024,10,24,Thursday,channel,bet,외부서비스,1,0,0
2024-10-24,2024,10,24,Thursday,channel,pll,플레이스목록,1,0,0
2024-10-25,2024,10,25,Friday,channel,bmp,지도,2,0,1
2024-10-25,2024,10,25,Friday,channel,pll,플레이스목록,1,0,1
2024-10-26,2024,10,26,Saturday,channel,bmp,지도,1,0,1
2024-10-26,2024,10,26,Saturday,channel,ple,플레이스상세,1,0,1
2024-10-26,2024,10,26,Saturday,channel,pll,플레이스목록,1,0,1
2024-10-27,2024,10,27,Sunday,summary,,,0,0,0
2024-10-28,2024,10,28,Monday,channel,bmp,지도,1,0,3
2024-10-28,2024,10,28,Monday,channel,pll,플레이스목록,1,0,3
2024-10-29,2024,10,29,Tuesday,channel,pll,플레이스목록,1,0,0
2024-10-30,2024,10,30,Wednesday,channel,bmp,지도,2,0,1
2024-10-30,2024,10,30,Wednesday,channel,bet,외부서비스,1,0,1
2024-10-30,2024,10,30,Wednesday,channel,pll,플레이스목록,1,0,1
2024-10-31,2024,10,31,Thursday,channel,bmp,지도,1,0,2
2024-10-31,2024,10,31,Thursday,channel,pll,플레이스목록,1,0,2
