date,year,month,day,day_of_week,data_type,channel_code,channel_name,channel_count,page_visits,booking_requests
2025-03-16,2025,3,16,Sunday,channel,,플레이스목록,1,1,0
2025-03-17,2025,3,17,Monday,channel,,플레이스상세,1,2,1
2025-03-17,2025,3,17,Monday,channel,,플레이스목록,1,2,1
2025-03-18,2025,3,18,Tuesday,channel,,지도,1,1,1
2025-03-19,2025,3,19,Wednesday,channel,,지도,1,3,2
2025-03-19,2025,3,19,Wednesday,channel,,플레이스목록,1,3,2
2025-03-19,2025,3,19,Wednesday,channel,,PC플랫폼,1,3,2
2025-03-20,2025,3,20,Thursday,channel,,플레이스목록,2,5,1
2025-03-20,2025,3,20,Thursday,channel,,기타,1,5,1
2025-03-20,2025,3,20,Thursday,channel,,지도,1,5,1
2025-03-20,2025,3,20,Thursday,channel,,플레이스상세,1,5,1
2025-03-21,2025,3,21,Friday,channel,,플레이스상세,1,2,0
2025-03-21,2025,3,21,Friday,channel,,플레이스목록,1,2,0
2025-03-22,2025,3,22,Saturday,channel,,기타,1,4,1
2025-03-22,2025,3,22,Saturday,channel,,지도,1,4,1
2025-03-22,2025,3,22,Saturday,channel,,플레이스상세,1,4,1
2025-03-22,2025,3,22,Saturday,channel,,플레이스목록,1,4,1
2025-03-23,2025,3,23,Sunday,channel,,지도,1,2,0
2025-03-23,2025,3,23,Sunday,channel,,플레이스목록,1,2,0
2025-03-24,2025,3,24,Monday,channel,,지도,2,5,2
2025-03-24,2025,3,24,Monday,channel,,기타,1,5,2
2025-03-24,2025,3,24,Monday,channel,,플레이스목록,1,5,2
2025-03-24,2025,3,24,Monday,channel,,플레이스광고,1,5,2
2025-03-25,2025,3,25,Tuesday,channel,,플레이스목록,2,3,1
2025-03-25,2025,3,25,Tuesday,channel,,기타,1,3,1
2025-03-26,2025,3,26,Wednesday,channel,,기타,1,3,2
2025-03-26,2025,3,26,Wednesday,channel,,지도,1,3,2
2025-03-26,2025,3,26,Wednesday,channel,,플레이스상세,1,3,2
2025-03-27,2025,3,27,Thursday,channel,,지도,1,1,1
2025-03-28,2025,3,28,Friday,channel,,플레이스목록,1,1,0
2025-03-29,2025,3,29,Saturday,channel,,기타,1,3,0
2025-03-29,2025,3,29,Saturday,channel,,플레이스상세,1,3,0
2025-03-29,2025,3,29,Saturday,channel,,플레이스목록,1,3,0
2025-03-30,2025,3,30,Sunday,channel,,기타,1,1,0
2025-03-31,2025,3,31,Monday,channel,,플레이스목록,2,2,0
2025-04-01,2025,4,1,Tuesday,channel,,지도,1,3,1
2025-04-01,2025,4,1,Tuesday,channel,,플레이스상세,1,3,1
2025-04-01,2025,4,1,Tuesday,channel,,플레이스목록,1,3,1
2025-04-02,2025,4,2,Wednesday,channel,,플레이스목록,1,1,1
2025-04-03,2025,4,3,Thursday,channel,,플레이스목록,2,4,1
2025-04-03,2025,4,3,Thursday,channel,,기타,1,4,1
2025-04-03,2025,4,3,Thursday,channel,,지도,1,4,1
2025-04-04,2025,4,4,Friday,channel,,플레이스목록,1,1,2
2025-04-05,2025,4,5,Saturday,channel,,기타,1,1,0
2025-04-06,2025,4,6,Sunday,summary,,,0,0,0
2025-04-07,2025,4,7,Monday,channel,,플레이스목록,2,5,2
2025-04-07,2025,4,7,Monday,channel,,기타,1,5,2
2025-04-07,2025,4,7,Monday,channel,,지도,1,5,2
2025-04-07,2025,4,7,Monday,channel,,플레이스상세,1,5,2
2025-04-08,2025,4,8,Tuesday,channel,,지도,1,3,1
2025-04-08,2025,4,8,Tuesday,channel,,플레이스상세,1,3,1
2025-04-08,2025,4,8,Tuesday,channel,,플레이스목록,1,3,1
2025-04-09,2025,4,9,Wednesday,channel,,지도,2,4,2
2025-04-09,2025,4,9,Wednesday,channel,,기타,1,4,2
2025-04-09,2025,4,9,Wednesday,channel,,플레이스목록,1,4,2
2025-04-10,2025,4,10,Thursday,channel,,플레이스상세,1,1,0
2025-04-11,2025,4,11,Friday,channel,,지도,2,4,2
2025-04-11,2025,4,11,Friday,channel,,플레이스상세,1,4,2
2025-04-11,2025,4,11,Friday,channel,,플레이스목록,1,4,2
2025-04-12,2025,4,12,Saturday,channel,,기타,1,3,1
2025-04-12,2025,4,12,Saturday,channel,,플레이스상세,1,3,1
2025-04-12,2025,4,12,Saturday,channel,,플레이스목록,1,3,1
2025-04-13,2025,4,13,Sunday,channel,,플레이스광고,1,1,1
2025-04-14,2025,4,14,Monday,channel,,지도,2,3,3
2025-04-14,2025,4,14,Monday,channel,,플레이스상세,1,3,3
2025-04-15,2025,4,15,Tuesday,channel,,플레이스목록,1,1,0
2025-04-16,2025,4,16,Wednesday,channel,,지도,1,2,0
2025-04-16,2025,4,16,Wednesday,channel,,플레이스목록,1,2,0
2025-04-17,2025,4,17,Thursday,channel,,지도,1,2,1
2025-04-17,2025,4,17,Thursday,channel,,플레이스목록,1,2,1
2025-04-18,2025,4,18,Friday,channel,,플레이스목록,2,2,2
2025-04-19,2025,4,19,Saturday,summary,,,0,0,0
2025-04-20,2025,4,20,Sunday,summary,,,0,0,0
2025-04-21,2025,4,21,Monday,channel,,지도,2,5,2
2025-04-21,2025,4,21,Monday,channel,,플레이스목록,2,5,2
2025-04-21,2025,4,21,Monday,channel,,플레이스상세,1,5,2
2025-04-22,2025,4,22,Tuesday,channel,,지도,2,4,2
2025-04-22,2025,4,22,Tuesday,channel,,플레이스목록,2,4,2
2025-04-23,2025,4,23,Wednesday,channel,,지도,2,3,1
2025-04-23,2025,4,23,Wednesday,channel,,플레이스목록,1,3,1
2025-04-24,2025,4,24,Thursday,channel,,플레이스목록,2,3,2
2025-04-24,2025,4,24,Thursday,channel,,플레이스상세,1,3,2
2025-04-25,2025,4,25,Friday,channel,,지도,2,3,2
2025-04-25,2025,4,25,Friday,channel,,플레이스목록,1,3,2
2025-04-26,2025,4,26,Saturday,summary,,,0,0,0
2025-04-27,2025,4,27,Sunday,summary,,,0,0,0
2025-04-28,2025,4,28,Monday,channel,,플레이스목록,1,1,0
2025-04-29,2025,4,29,Tuesday,channel,,지도,2,3,2
2025-04-29,2025,4,29,Tuesday,channel,,플레이스목록,1,3,2
2025-04-30,2025,4,30,Wednesday,summary,,,0,0,0
2025-05-01,2025,5,1,Thursday,summary,,,0,0,0
2025-05-02,2025,5,2,Friday,channel,,지도,1,1,0
2025-05-03,2025,5,3,Saturday,channel,,플레이스목록,1,1,0
2025-05-04,2025,5,4,Sunday,channel,,플레이스목록,1,1,0
2025-05-05,2025,5,5,Monday,channel,,플레이스목록,1,1,0
2025-05-06,2025,5,6,Tuesday,channel,,플레이스목록,1,1,0
2025-05-07,2025,5,7,Wednesday,channel,,플레이스목록,1,1,0
2025-05-08,2025,5,8,Thursday,channel,,플레이스목록,2,3,3
2025-05-08,2025,5,8,Thursday,channel,,지도,1,3,3
2025-05-09,2025,5,9,Friday,summary,,,0,0,0
2025-05-10,2025,5,10,Saturday,channel,,플레이스목록,1,1,1
2025-05-11,2025,5,11,Sunday,channel,,블로그,1,2,1
2025-05-11,2025,5,11,Sunday,channel,,플레이스목록,1,2,1
2025-05-12,2025,5,12,Monday,channel,,플레이스목록,2,2,2
2025-05-13,2025,5,13,Tuesday,channel,,지도,1,2,0
2025-05-13,2025,5,13,Tuesday,channel,,플레이스목록,1,2,0
2025-05-14,2025,5,14,Wednesday,channel,,기타,1,2,1
2025-05-14,2025,5,14,Wednesday,channel,,지도,1,2,1
2025-05-15,2025,5,15,Thursday,channel,,지도,2,3,1
2025-05-15,2025,5,15,Thursday,channel,,플레이스목록,1,3,1
2025-05-16,2025,5,16,Friday,channel,,지도,1,4,2
2025-05-16,2025,5,16,Friday,channel,,플레이스상세,1,4,2
2025-05-16,2025,5,16,Friday,channel,,플레이스목록,1,4,2
2025-05-16,2025,5,16,Friday,channel,,PC플랫폼,1,4,2
2025-05-17,2025,5,17,Saturday,summary,,,0,0,0
2025-05-18,2025,5,18,Sunday,channel,,지도,1,1,0
2025-05-19,2025,5,19,Monday,channel,,지도,1,3,2
2025-05-19,2025,5,19,Monday,channel,,플레이스상세,1,3,2
2025-05-19,2025,5,19,Monday,channel,,플레이스목록,1,3,2
2025-05-20,2025,5,20,Tuesday,channel,,플레이스목록,1,1,2
2025-05-21,2025,5,21,Wednesday,channel,,지도,2,3,1
2025-05-21,2025,5,21,Wednesday,channel,,플레이스광고,1,3,1
2025-05-22,2025,5,22,Thursday,channel,,플레이스목록,1,1,0
2025-05-23,2025,5,23,Friday,summary,,,0,0,0
2025-05-24,2025,5,24,Saturday,channel,,기타,1,2,1
2025-05-24,2025,5,24,Saturday,channel,,플레이스목록,1,2,1
2025-05-25,2025,5,25,Sunday,channel,,지도,1,1,0
2025-05-26,2025,5,26,Monday,channel,,플레이스목록,1,1,1
2025-05-27,2025,5,27,Tuesday,channel,,지도,1,3,2
2025-05-27,2025,5,27,Tuesday,channel,,네이버기타,1,3,2
2025-05-27,2025,5,27,Tuesday,channel,,플레이스목록,1,3,2
2025-05-28,2025,5,28,Wednesday,channel,,지도,1,3,3
2025-05-28,2025,5,28,Wednesday,channel,,네이버기타,1,3,3
2025-05-28,2025,5,28,Wednesday,channel,,플레이스목록,1,3,3
