rank,rank_change,rank_trend,company_name_category,visitor_reviews,blog_reviews,n1,n2,n3,sum,visitor_reviews_change,blog_reviews_change,n1_change,n2_change,n3_change
43,6,1,올봄플란트치과의원,611,96,0.33134,0.256751,0.473441,1.061532,4,-,0.019447,0.011944,0.009039
44,8,3,이루다치과의원,1069,108,0.33134,0.254644,0.473282,1.059266,5,3,0.019447,-0.008603,0.007489
45,7,3,예나치과교정과치과의원,765,341,0.33134,0.254434,0.473267,1.059041,8,1,0.019447,-0.005311,0.007738
46,2,3,코코치과교정과치과의원,335,146,0.33134,0.252782,0.473142,1.057264,8,-,0.019447,-0.002228,0.00797
47,1,1,든든한치과의원,464,222,0.331294,0.249776,0.472898,1.053968,4,-,0.019447,0.002039,0.008292
48,9,1,에코플러스치과의원,308,252,0.33134,0.248872,0.472847,1.053059,-,-150,0.019447,0.01367,0.00917
49,6,3,선키스트치과의원,245,180,0.33134,0.254693,0.47283,1.058863,2,-1,0.019447,-0.00641,0.007654
50,5,1,연세프렌즈치과의원,380,82,0.33134,0.248471,0.472816,1.052627,1,-,0.019447,0.01214,0.009054
51,5,3,정이든치과의원,221,6,0.33134,0.248363,0.472808,1.052511,-,-,0.019447,-0.003799,0.007851
52,15,1,스마일온치과보철과치과의원,593,29,0.331294,0.248368,0.472791,1.052453,-,-,0.019447,0.020938,0.009718
53,22,3,동탄365나무치과의원,179,10,0.331294,0.245697,0.47259,1.049581,-,-,0.019447,-0.02898,0.005951
54,2,3,365서울차오름치과의원,451,56,0.33134,0.244665,0.472529,1.048534,1,-52,0.019447,0.004259,0.008459
55,5,3,착한미소치과의원,790,852,0.33134,0.244224,0.472496,1.04806,10,5,0.019447,0.000816,0.0082
56,0,2,아름다운턱치과의원,356,9,0.331294,0.240427,0.472192,1.043913,2,-,0.019447,0.004219,0.008457
57,1,1,키즈엔젤치과의원,70,7,0.33134,0.239736,0.472157,1.043233,-,-,0.019447,0.005156,0.008527
58,5,3,동탄키즈사랑소아치과의원,180,7,0.33134,0.239203,0.472117,1.04266,2,-,0.019447,-0.000237,0.00812
59,5,3,행복을심는치과의원,272,7,0.33134,0.237813,0.472012,1.041165,-,-,0.019447,0.001119,0.008223
60,1,1,아는치과의원,291,832,0.33134,0.236796,0.471935,1.040071,2,-,0.019447,0.006845,0.008655
61,1,1,동탄미소치과의원,389,8,0.331294,0.236514,0.471897,1.039705,2,-,0.019447,0.007168,0.008679
62,23,1,동탄연세세브란스치과의원,731,288,0.33134,0.236264,0.471895,1.039499,4,2,0.019447,0.028988,0.010326
63,12,1,유디치과의원 동탄점,412,21,0.33134,0.235876,0.471866,1.039082,-,-,0.019447,0.014492,0.009232
64,0,2,경승현치과 교정과 치과의원 동탄,308,434,0.33134,0.233164,0.471661,1.036165,5,6,0.019447,0.004457,0.008474
65,6,3,동탄탑치과의원,349,16,0.33134,0.232182,0.471587,1.035109,-,-,0.019447,-0.001285,0.008041
66,2,1,닥터스마일치과의원,257,7,0.331294,0.228707,0.471308,1.031309,-,-,0.019447,0.001534,0.008254
67,3,1,동탄뉴욕치과의원,367,23,0.331294,0.227869,0.471244,1.030407,5,-,0.019447,0.003705,0.008418
68,6,1,캠프나인치과의원,91,7,0.33134,0.227488,0.471233,1.030061,2,-,0.019447,0.006027,0.008593
69,3,3,미소자인교정치과의원,226,1042,0.33134,0.225339,0.471071,1.02775,-,2,0.019447,-0.002365,0.00796
70,1,1,이플러스구강악안면외과치과의원,109,5,0.33134,0.22349,0.470931,1.025761,1,-,0.019447,-0.000353,0.008111
71,11,1,아름다운치과의원,344,4,0.33134,0.222905,0.470887,1.025132,-,-,0.019447,0.012686,0.009096
72,12,1,올치과의원,175,153,0.331294,0.222983,0.470876,1.025153,-,1,0.019447,0.012993,0.009119
73,8,3,더튼튼치과의원,112,487,0.33134,0.222633,0.470867,1.02484,3,-,0.019447,-0.005467,0.007726
74,17,1,오산본플란트치과의원,1737,2795,0.33134,0.472325,0.470781,1.274446,6,204,0.019447,0.018785,0.009556
75,6,3,레이크치과의원,203,2,0.33134,0.219496,0.47063,1.021466,4,-1,0.019447,-0.006389,0.007656
76,16,3,동탄호수참조은치과의원,177,154,0.33134,0.218051,0.470521,1.019912,-,-,0.019447,-0.014436,0.007049
77,16,1,동탄아는치과의원,170,284,0.33134,0.218018,0.470518,1.019876,1,-,0.019447,0.019013,0.009573
78,15,3,나노치과의원,518,62,0.33134,0.217641,0.47049,1.019471,-,-,0.019447,-0.011279,0.007287
79,6,3,더사랑치과의원,356,128,0.33134,0.216253,0.470385,1.017978,-,1,0.019447,-0.005572,0.007718
80,8,3,오아시스치과의원,328,395,0.33134,0.216066,0.470371,1.017777,1,1,0.019447,-0.007409,0.007579
81,17,1,스마트치과의원,145,2,0.331294,0.213673,0.470173,1.01514,-,-,0.019447,0.017046,0.009425
82,15,1,당신을위한치과의원,166,2,0.331294,0.213382,0.470151,1.014827,-,-,0.019447,0.016528,0.009386
83,2,3,서울리온치과의원,45,1,0.33134,0.212224,0.470081,1.013645,-,-,0.019447,0.000555,0.00818
84,6,3,동탄온가족치과의원,331,59,0.33134,0.211876,0.470055,1.013271,1,-,0.019447,-0.000673,0.008088
85,8,3,동탄 이편한 치과의원,259,8,0.33134,0.210254,0.469932,1.011526,1,-,0.019447,-0.002368,0.007959
86,0,2,동탄안심치과의원,258,497,0.33134,0.209429,0.46987,1.010639,-,-,0.019447,0.003118,0.008374
87,2,1,그랑플란트치과의원,215,55,0.33134,0.208776,0.469821,1.009937,6,-,0.019447,0.004994,0.008516
88,1,3,동탄가온치과의원,371,50,0.33134,0.208373,0.46979,1.009503,-,-,0.019447,0.003234,0.008382
89,10,3,병점홍치과의원,197,2,0.33134,0.20767,0.469737,1.008747,2,-,0.019447,-0.004627,0.007789
90,19,1,이가편한치과의원,158,7,0.331294,0.206695,0.469646,1.007635,-,-,0.019447,0.02114,0.009733
91,4,1,더바른치과의원,98,2,0.33134,0.205216,0.469552,1.006108,-,-,0.019447,0.006455,0.008625
92,16,3,동탄아이비치과의원,312,1,0.331294,0.20505,0.469522,1.005866,1,-,0.019447,-0.00829,0.007512
93,13,3,동탄퍼스트치과의원,173,0,0.33134,0.204447,0.469494,1.005281,-,-,0.019447,-0.007668,0.00756
94,7,1,동탄연세미소치과의원,481,4,0.331294,0.204184,0.469457,1.004935,1,-,0.019447,0.011157,0.008981
95,1,1,연세다건치과의원,297,1,0.331294,0.204108,0.469451,1.004853,5,-,0.019447,0.006842,0.008655
96,15,1,서울두리치과의원,245,2,0.33134,0.202232,0.469327,1.002899,-,-,0.019447,0.019203,0.009588
97,2,1,베스트치과의원,224,1,0.33134,0.201415,0.469265,1.00202,1,-,0.019447,0.005177,0.008529
98,2,1,서울웰치과의원,291,4,0.331294,0.19871,0.469044,0.999048,-,-,0.019447,0.00402,0.008442
99,9,1,이미지치과의원,157,254,0.33134,0.198027,0.469009,0.998376,-,-1,0.019447,0.011926,0.009038
100,12,3,아이끌림치과의원,552,73,0.33134,0.197468,0.468967,0.997775,5,-,0.019447,-0.007238,0.007592
101,11,3,동탄바른이치과의원,44,89,0.33134,0.197432,0.468965,0.997737,-,-,0.019447,-0.005805,0.007701
102,10,3,동탄다정치과의원,194,41,0.33134,0.196822,0.468918,0.99708,-,-,0.019447,-0.004273,0.007815
103,10,1,서울삼성치과교정과치과의원,155,21,0.33134,0.194251,0.468724,0.994315,-,-,0.019447,0.012299,0.009066
104,10,3,예인치과의원,384,4,0.331294,0.193667,0.468663,0.993624,1,-,0.019447,-0.005346,0.007735
105,9,1,동탄서울리더스치과의원,74,4,0.33134,0.19192,0.468548,0.991808,-,-,0.019447,0.012763,0.009101
106,25,1,이플치과의원,142,3,0.331294,0.192004,0.468538,0.991836,-,-,0.019447,0.031283,0.0105
107,3,3,동탄에이스치과의원,456,53,0.33134,0.191235,0.468497,0.991072,1,-,0.019447,0.001575,0.008257
108,25,3,동탄예치과의원,436,372,0.33134,0.189534,0.468368,0.989242,1,2,0.019447,-0.020655,0.006579
109,14,1,굿모닝치과의원,75,8,0.331294,0.189374,0.468339,0.989007,-,-,0.019447,0.018242,0.009515
110,5,3,킴스치과의원,345,507,0.33134,0.188822,0.468315,0.988477,1,-,0.019447,0.000076,0.008144
111,4,3,맑은린치과의원,162,3,0.33134,0.187699,0.46823,0.987269,-,-,0.019447,-0.000194,0.008124
112,5,1,병점수치과의원,95,329,0.33134,0.186708,0.468155,0.986203,-,-,0.019447,0.008913,0.008811
113,7,3,박영준치과의원,108,274,0.33134,0.185255,0.468045,0.98464,-,-,0.019447,-0.003112,0.007903
114,13,1,가나팀치과의원,141,3,0.33134,0.184985,0.468025,0.98435,-,-,0.019447,0.020445,0.009681
115,7,1,행복한치과의원,132,3,0.331294,0.184563,0.467976,0.983833,1,-,0.019447,0.012485,0.009081
116,13,3,연세위더스치과의원,169,3,0.33134,0.182614,0.467846,0.9818,-,-,0.019447,-0.009156,0.007447
117,7,3,정현치과의원,139,1,0.33134,0.181349,0.467751,0.98044,-,-,0.019447,-0.00347,0.007877
118,6,3,서연치과의원,127,2,0.33134,0.181063,0.467729,0.980132,-,-,0.019447,-0.001705,0.00801
119,17,3,닥터김산치과의원,445,126,0.331294,0.177311,0.467429,0.976034,-,2,0.019447,-0.015315,0.006983
120,1,1,서울팀치과의원,288,0,0.33134,0.175673,0.467322,0.974335,1,-,0.019447,0.00282,0.008351
121,1,3,동탄본치과의원,149,7,0.33134,0.174895,0.467264,0.973499,-,-,0.019447,0.001317,0.008238
122,6,3,365스마일치과,33,22,0.33134,0.173009,0.467121,0.97147,-,-,0.019447,-0.005727,0.007706
123,9,1,하이치과의원,57,9,0.331294,0.170334,0.466902,0.96853,-,-,0.019447,0.010508,0.008931
124,5,3,서울이로움치과의원,134,40,0.33134,0.169884,0.466885,0.968109,-,-,0.019447,-0.004315,0.007812
125,17,1,우리치과의원,268,1,0.331294,0.168651,0.466775,0.96672,-,-,0.019447,0.031512,0.010516
126,2,3,동탄휴치과의원,75,1,0.33134,0.167517,0.466707,0.965564,-,-,0.019447,-0.002623,0.007941
127,1,3,해든치과의원,86,4,0.33134,0.167019,0.466669,0.965028,-,-,0.019447,0.000582,0.008182
128,13,3,하이웰치과의원,438,92,0.33134,0.165676,0.466568,0.963584,-,-2,0.019447,-0.013348,0.007131
129,0,2,연세에이스치과의원,109,10,0.33134,0.165602,0.466562,0.963504,-,-,0.019447,0.003781,0.008423
130,2,3,화이트덴트치과의원,75,1,0.331294,0.164871,0.46649,0.962655,-,-,0.019447,0.002033,0.008292
131,7,1,동탄미래치과의원,105,5,0.331294,0.164582,0.466468,0.962344,-,-,0.019447,0.022498,0.009836
132,2,3,서울메모리치과의원,35,4,0.331294,0.162127,0.466283,0.959704,6,-,0.019447,0.000554,0.00818
133,8,3,병점뉴욕치과의원,98,1,0.331294,0.15945,0.466081,0.956825,-,-,0.019447,-0.010537,0.007343
134,1,1,예손치과의원,100,4,0.331294,0.158145,0.465982,0.955421,-,-,0.019447,0.0114,0.008998
135,2,3,동탄굿모닝치과의원,169,3,0.331294,0.156549,0.465862,0.953705,-,-,0.019447,0.008956,0.008814
136,7,1,아가페치과의원,94,1,0.33134,0.150406,0.465415,0.947161,1,-,0.019447,0.015114,0.009279
137,3,1,미프라임치과의원,72,5,0.331294,0.149131,0.465302,0.945727,-,-,0.019447,0.010282,0.008914
138,6,1,동탄샘치과의원,38,3,0.331294,0.1483,0.465239,0.944833,-,-,0.019447,0.013453,0.009153
139,0,2,병점베스트치과의원,44,2,0.331294,0.147761,0.465198,0.944253,-,-,0.019447,0.005918,0.008584
140,4,3,상아치과의원,122,5,0.331294,0.145112,0.464999,0.941405,-5,-,0.019447,-0.000558,0.008097
141,7,3,서울유보라치과의원,258,5,0.331294,0.144539,0.464955,0.940788,-,-,0.019447,-0.002691,0.007935
142,5,3,메디피움치과의원,2,0,0.331294,0.139196,0.464552,0.935042,-,-,0.019447,-0.003583,0.007868
143,2,3,조앤최서울치과의원,54,0,0.33134,0.13492,0.464247,0.930507,1,-,0.019447,-0.003673,0.007862
144,2,1,동탄드림치과의원,28,0,0.331294,0.134288,0.464182,0.929764,-,-,0.019447,0.014564,0.009238
145,27,3,닥터황치과의원,16,0,0.33134,0.131858,0.464016,0.927214,1,-,0.019447,-0.044553,0.004776
146,1,1,권치과의원,60,2,0.331294,0.128587,0.463751,0.923632,-,-,0.019447,0.011897,0.009036
147,2,3,해맑은치과의원,104,3,0.331294,0.128568,0.46375,0.923612,-,-,0.019447,-0.001413,0.008032
148,0,2,연세스마일치과의원,228,1,0.33134,0.187113,0.462946,0.981399,-,-,0.019447,0.016889,0.009413
149,4,1,서울늘솜치과의원,550,549,0.33134,0.421322,0.461396,1.214058,1,-71,0.019447,0.013294,0.009141
150,0,2,조남영치과의원,2,0,0.33134,0.093608,0.461129,0.886077,-,-,0.019447,0.005199,0.008531
151,0,2,의료법인삼성의료재단강북삼성기흥치과의원,55,2,0.331294,0.080486,0.460098,0.871878,-,-,0.019447,-0.00683,0.007623
152,3,3,프라임치과의원,82,3,0.331294,0.146414,0.459931,0.937639,-,-,0.019447,-0.017741,0.0068
153,1,3,삼성디에스알치과의원,27,0,0.331294,0.077728,0.459913,0.868935,-,-,0.019447,-0.008313,0.007511
154,3,1,365라온누리치과의원,731,1597,0.33134,0.421375,0.459893,1.212608,54,52,0.019447,0.018025,0.009499
155,0,2,새로미치과의원,24,0,0.331294,0.076602,0.459828,0.867724,-,-,0.019447,-0.002544,0.007946
156,2,3,동탄치과의원,103,7,0.33134,0.076204,0.459815,0.867359,-,-,0.019447,-0.003999,0.007836
157,1,3,삼성의료재단 강북삼성화성치과의원,14,0,0.331294,0.065019,0.458954,0.855267,-,-,0.019447,0.000583,0.008183
158,0,2,정치과의원,1,1,0.331294,0.052267,0.457991,0.841552,-,-,0.019447,0.020175,0.009661
159,0,2,세교하늘치과의원,364,6,0.33134,0.240339,0.45328,1.024959,-,-,0.019447,0.005379,0.008545
160,2,1,세교아이들치과의원,429,10,0.33134,0.282342,0.451978,1.06566,-,-,0.019447,0.012077,0.00905
161,0,2,새이로치과의원,156,47,0.33134,0.238643,0.451633,1.021616,-,-,0.019447,0.0063,0.008614
162,1,1,한스치과의원,169,2,0.33134,0.207684,0.451541,0.990565,-,-,0.019447,0.017662,0.009472
163,3,3,메트로치과의원,205,3,0.331294,0.197897,0.4513,0.980491,-,-,0.019447,-0.011108,0.0073
164,1,1,박하치과의원,438,6,0.331294,0.255127,0.44993,1.036351,-,-,0.019447,0.010998,0.008968
165,1,3,바른이치과의원,83,2,0.331294,0.144314,0.449908,0.925516,1,-,0.019447,0.010132,0.008903
166,3,1,서울웰치과의원,135,4,0.33134,0.192521,0.448152,0.972013,1,-,0.019447,0.013204,0.009135
167,5,1,탑치과의원,105,47,0.33134,0.199944,0.447953,0.979237,-,-,0.019447,0.018517,0.009536
168,2,3,오르다치과의원,642,204,0.331294,0.216472,0.447213,0.994979,-,-,0.019447,-0.002151,0.007976
169,1,3,세교플러스치과의원,152,0,0.331294,0.169792,0.447145,0.948231,-,-,0.019447,-0.000831,0.008076
170,3,1,오산디에스치과의원,566,104,0.33134,0.262268,0.446989,1.040597,24,-1,0.019447,0.016707,0.009399
171,4,3,세교미소치과의원,192,3,0.331294,0.177594,0.446504,0.955392,-,-,0.019447,-0.009432,0.007427
172,2,3,더365바른치과의원,90,401,0.33134,0.274738,0.446237,1.052315,2,1,0.019447,-0.007438,0.007577
173,1,1,나무가있는치과의원,22,1,0.331294,0.110609,0.446056,0.887959,-,-,0.019447,0.004652,0.00849
174,2,1,삼성플란트치과의원,196,2,0.33134,0.178425,0.445909,0.955674,-,-,0.019447,0.006079,0.008597
175,3,1,서천프라임치과의원,188,8,0.33134,0.182335,0.445672,0.959347,-1,-,0.019447,0.020475,0.009683
176,5,3,세교엘리트치과의원,205,20,0.33134,0.174679,0.445598,0.951617,-,-,0.019447,-0.015012,0.007005
177,2,3,스마일치과,15,4,0.331294,0.105865,0.445253,0.882412,-,-,0.019447,-0.004839,0.007773
178,1,3,서울버팀치과의원 오산,540,4479,0.33134,0.440252,0.443018,1.21461,5,231,0.019447,-0.026303,0.006153
179,1,1,그리던소아치과의원,454,104,0.33134,0.263172,0.441557,1.036069,33,11,0.019447,0.006057,0.008595
180,2,1,신영통튼튼이치과의원,477,73,0.33134,0.238994,0.441071,1.011405,1,1,0.019447,0.004189,0.008455
181,2,3,오색치과의원,211,1380,0.33134,0.460948,0.44022,1.232508,-,96,0.019447,-0.017335,0.00683
182,2,1,세교퍼스트치과의원,60,0,0.33134,0.148178,0.44013,0.919648,-,-,0.019447,0.007277,0.008688
183,2,1,햇살좋은치과의원,498,1809,0.33134,0.402011,0.439364,1.172715,-23,81,0.019447,0.003066,0.00837
184,1,3,삼성서울치과의원,1587,1642,0.33134,0.401208,0.439326,1.171874,12,-309,0.019447,-0.012251,0.007213
185,4,3,유앤이치과의원 오산점,442,2103,0.33134,0.413626,0.439235,1.184201,2,84,0.019447,-0.020465,0.006594
186,1,1,스마일치과의원,70,2,0.331294,0.12231,0.436703,0.890307,1,-,0.019447,0.003781,0.008424
187,1,3,신영통연세치과의원,663,19,0.33134,0.26274,0.435887,1.029967,-1,-,0.019447,-0.007469,0.007574
188,1,1,서울수려한치과의원,639,3141,0.33134,0.405304,0.435269,1.171913,18,-10,0.019447,0.000298,0.008161
189,1,1,미서울치과의원,63,3,0.331294,0.139597,0.435089,0.90598,-,-,0.019447,0.015809,0.009331
190,2,3,곰플란트치과의원,391,963,0.33134,0.412852,0.434453,1.178645,11,275,0.019447,-0.019339,0.006679
191,0,2,서울샤치과교정과치과의원,541,134,0.33134,0.313348,0.432376,1.077064,-,-,0.019447,0.000037,0.008141
192,1,1,튼튼치과의원,20,6,0.331294,0.230925,0.432216,0.994435,1,-,0.019447,0.002557,0.008331
193,1,3,행복을주는치과의원,158,212,0.331294,0.326123,0.432161,1.089578,-,-,0.019447,-0.000457,0.008104
194,0,2,베일러연합치과의원,226,11,0.331294,0.198854,0.431116,0.961264,-,-,0.019447,-0.009616,0.007413
195,0,2,와이치과의원,178,26,0.33134,0.213064,0.42988,0.974284,1,-,0.019447,0.006591,0.008636
196,1,1,그린치과의원,70,2,0.331294,0.143146,0.429281,0.903721,-,-,0.019447,0.008584,0.008787
197,1,3,이포유치과의원 오산점,667,1349,0.33134,0.415646,0.429071,1.176057,2,157,0.019447,0.005201,0.008531
198,3,1,네이버치과의원,168,1,0.331294,0.202,0.427788,0.961082,-,-,0.019447,0.014817,0.009256
199,0,2,탑실피오레치과의원,41,0,0.331294,0.154735,0.427679,0.913708,-,-,0.019447,0.006908,0.008659
200,2,1,더라인치과의원,84,247,0.331294,0.207171,0.427325,0.96579,-,3,0.019447,0.010779,0.008952
201,3,3,서울아름다운치과의원,165,58,0.33134,0.230745,0.427074,0.989159,-,-,0.019447,-0.004548,0.007795
202,2,3,늘푸른치과의원,40,2,0.33134,0.13355,0.426712,0.891602,-,-,0.019447,-0.000072,0.008132
203,2,1,공룡치과의원 오산시청,509,82,0.33134,0.208492,0.426023,0.965855,16,2,0.019447,0.00353,0.008405
204,2,1,애플치과의원,545,20,0.331294,0.216303,0.425668,0.973265,-,-,0.019447,0.007574,0.00871
205,2,3,평화치과의원,252,3,0.331294,0.190503,0.425504,0.947301,-,-,0.019447,-0.006463,0.007651
206,2,3,서울햇빛어린이치과의원,532,132,0.33134,0.230789,0.425124,0.987253,-,-,0.019447,-0.008649,0.007486
207,6,1,타이거치과의원 오산점,357,3151,0.33134,0.352075,0.424999,1.108414,17,538,0.019447,0.043691,0.011436
208,3,1,이조은치과의원,63,1,0.331294,0.149445,0.424144,0.904883,-,-,0.019447,0.026318,0.010124
209,2,3,압구정스마일치과의원,223,135,0.331294,0.226305,0.423488,0.981087,1,-,0.019447,-0.014073,0.007076
210,2,3,해맑은치과의원,71,18,0.331294,0.16769,0.422714,0.921698,-,-,0.019447,-0.014864,0.007016
211,1,1,미플란트치과의원,29,1,0.331294,0.124264,0.422655,0.878213,-,-,0.019447,0.010254,0.008912
212,3,3,키즈웰치과의원 오산점,102,3,0.33134,0.165662,0.422649,0.919651,-,-,0.019447,-0.002948,0.007916
213,1,1,킹콩치과의원,688,1793,0.33134,0.462656,0.42163,1.215626,7,115,0.019447,0.005361,0.008543
214,4,3,연세아트치과의원,59,0,0.331294,0.130648,0.420598,0.88254,-,-,0.019447,-0.020919,0.006559
215,1,1,이젤치과의원,365,56,0.33134,0.164078,0.419624,0.915042,-,-,0.019447,-0.002468,0.007952
216,2,1,이소치과의원,150,16,0.33134,0.222508,0.417703,0.971551,15,4,0.019447,0.000661,0.008188
217,2,1,열린치과의원,38,2,0.331294,0.114744,0.417618,0.863656,-,-,0.019447,0.002467,0.008325
218,1,3,연세밀레니엄치과의원 오산점,164,1469,0.33134,0.338247,0.417317,1.086904,1,-480,0.019447,-0.024641,0.006279
219,1,1,예스치과의원,18,3,0.331294,0.1156,0.415684,0.862578,-,-,0.019447,0.00691,0.00866
220,4,1,미래치과의원 오산,152,6,0.33134,0.239574,0.415365,0.986279,1,-62,0.019447,0.041864,0.011298
221,1,1,백치과의원,31,8,0.331294,0.139152,0.414708,0.885154,-,-,0.019447,0.000334,0.008163
222,1,1,한빛치과의원,34,7,0.331294,0.14967,0.414109,0.895073,-,-,0.019447,0.00772,0.008721
223,3,1,한길치과의원,52,3,0.331294,0.160269,0.414063,0.905626,-,-,0.019447,0.043701,0.011436
224,3,3,미소드림치과의원,26,3,0.331294,0.108457,0.414057,0.853808,-,-,0.019447,-0.0101,0.007376
225,10,3,마이홈치과의원,239,150,0.33134,0.277896,0.413051,1.022287,3,-180,0.019447,-0.098111,0.000734
226,1,3,박치과의원,42,2,0.331294,0.14009,0.4129,0.884284,-,-,0.019447,0.016143,0.009357
227,0,2,유림치과병원,218,655,0.33134,0.178977,0.410596,0.920913,-,6,0.019447,0.018599,0.009542
228,3,1,연세치과의원,214,6,0.331294,0.189202,0.409841,0.930337,-,-,0.019447,0.012343,0.00907
229,1,3,오산시민치과의원,78,1,0.33134,0.13595,0.408823,0.876113,-,-,0.019447,-0.00348,0.007876
230,4,1,함께하는치과의원,9,1,0.33134,0.0823,0.408467,0.822107,-,-,0.019447,0.007391,0.008696
231,1,1,김도완치과의원,69,4,0.331294,0.150108,0.408341,0.889743,1,-,0.019447,0.00035,0.008164
