rank,rank_change,rank_trend,company_name_category,visitor_reviews,blog_reviews,n1,n2,n3,sum,visitor_reviews_change,blog_reviews_change,n1_change,n2_change,n3_change
54,18,3,365서울차오름치과의원,451,56,0.33134,0.244665,0.472529,1.048534,12,-47,0.017944,-0.018901,0.006591
55,15,3,착한미소치과의원,790,852,0.33134,0.244224,0.472496,1.04806,17,15,0.017944,-0.013985,0.006962
56,9,1,아름다운턱치과의원,356,9,0.331294,0.240427,0.472192,1.043913,12,-,0.017944,0.007339,0.008572
57,0,2,키즈엔젤치과의원,70,7,0.33134,0.239736,0.472157,1.043233,-,-,0.017944,0.00212,0.008178
58,4,1,동탄키즈사랑소아치과의원,180,7,0.33134,0.239203,0.472117,1.04266,3,-,0.017944,0.003953,0.008316
59,4,1,행복을심는치과의원,272,7,0.33134,0.237813,0.472012,1.041165,1,-,0.017944,0.003938,0.008315
60,4,3,아는치과의원,291,832,0.33134,0.236796,0.471935,1.040071,3,-,0.017944,-0.000822,0.007955
61,8,1,동탄미소치과의원,389,8,0.331294,0.236514,0.471897,1.039705,4,-,0.017944,0.005846,0.008459
62,2,1,동탄연세세브란스치과의원,731,288,0.33134,0.236264,0.471895,1.039499,8,3,0.017944,0.002895,0.008236
63,4,1,유디치과의원 동탄점,412,21,0.33134,0.235876,0.471866,1.039082,1,-,0.017944,0.004257,0.008339
64,18,1,경승현치과 교정과 치과의원 동탄,308,434,0.33134,0.233164,0.471661,1.036165,5,21,0.017944,0.018193,0.009391
65,6,1,동탄탑치과의원,349,16,0.33134,0.232182,0.471587,1.035109,1,-,0.017944,0.005192,0.008409
66,8,1,닥터스마일치과의원,257,7,0.331294,0.228707,0.471308,1.031309,1,-,0.017944,0.004796,0.00838
67,13,3,동탄뉴욕치과의원,367,23,0.331294,0.227869,0.471244,1.030407,13,-,0.017944,-0.013397,0.007006
68,26,1,캠프나인치과의원,91,7,0.33134,0.227488,0.471233,1.030061,2,-,0.017944,0.025727,0.00996
69,28,1,미소자인교정치과의원,226,1042,0.33134,0.225339,0.471071,1.02775,-,6,0.017944,0.025719,0.009959
70,21,3,이플러스구강악안면외과치과의원,109,5,0.33134,0.22349,0.470931,1.025761,6,-,0.017944,-0.021924,0.006363
71,6,1,아름다운치과의원,344,4,0.33134,0.222905,0.470887,1.025132,-,-,0.017944,0.00193,0.008163
72,6,1,올치과의원,175,153,0.331294,0.222983,0.470876,1.025153,-,1,0.017944,0.003095,0.008252
73,12,3,더튼튼치과의원,112,487,0.33134,0.222633,0.470867,1.02484,7,-,0.017944,-0.012775,0.007054
74,29,3,오산본플란트치과의원,1737,2795,0.33134,0.472325,0.470781,1.274446,19,673,0.017944,-0.030307,0.005731
75,14,1,레이크치과의원,203,2,0.33134,0.219496,0.47063,1.021466,21,-1,0.017944,0.013039,0.009002
76,7,1,동탄호수참조은치과의원,177,154,0.33134,0.218051,0.470521,1.019912,-,-,0.017944,0.004237,0.008338
77,8,1,동탄아는치과의원,170,284,0.33134,0.218018,0.470518,1.019876,2,-,0.017944,0.007813,0.008607
78,8,3,나노치과의원,518,62,0.33134,0.217641,0.47049,1.019471,-,-,0.017944,-0.012434,0.00708
79,13,3,더사랑치과의원,356,128,0.33134,0.216253,0.470385,1.017978,3,3,0.017944,-0.016542,0.006769
80,4,1,오아시스치과의원,328,395,0.33134,0.216066,0.470371,1.017777,8,2,0.017944,0.003935,0.008315
81,10,1,스마트치과의원,145,2,0.331294,0.213673,0.470173,1.01514,-,-,0.017944,0.007753,0.008603
82,6,1,당신을위한치과의원,166,2,0.331294,0.213382,0.470151,1.014827,-,-,0.017944,0.005645,0.008444
83,10,1,서울리온치과의원,45,1,0.33134,0.212224,0.470081,1.013645,-,-,0.017944,0.007418,0.008578
84,4,3,동탄온가족치과의원,331,59,0.33134,0.211876,0.470055,1.013271,3,-,0.017944,-0.003907,0.007723
85,20,1,동탄 이편한 치과의원,259,8,0.33134,0.210254,0.469932,1.011526,1,-,0.017944,0.021192,0.009617
86,10,3,동탄안심치과의원,258,497,0.33134,0.209429,0.46987,1.010639,2,-,0.017944,-0.013876,0.006971
87,17,1,그랑플란트치과의원,215,55,0.33134,0.208776,0.469821,1.009937,16,-,0.017944,0.018679,0.009428
88,16,3,동탄가온치과의원,371,50,0.33134,0.208373,0.46979,1.009503,1,-1,0.017944,-0.016205,0.006794
89,16,3,병점홍치과의원,197,2,0.33134,0.20767,0.469737,1.008747,6,-,0.017944,-0.016602,0.006765
90,10,1,이가편한치과의원,158,7,0.331294,0.206695,0.469646,1.007635,-,-,0.017944,0.01213,0.008933
91,7,1,더바른치과의원,98,2,0.33134,0.205216,0.469552,1.006108,-,-,0.017944,0.007571,0.008589
92,6,3,동탄아이비치과의원,312,1,0.331294,0.20505,0.469522,1.005866,3,-,0.017944,-0.005257,0.007621
93,12,3,동탄퍼스트치과의원,173,0,0.33134,0.204447,0.469494,1.005281,-,-,0.017944,-0.010971,0.00719
94,16,1,동탄연세미소치과의원,481,4,0.331294,0.204184,0.469457,1.004935,5,-,0.017944,0.020151,0.009539
95,20,1,연세다건치과의원,297,1,0.331294,0.204108,0.469451,1.004853,5,-,0.017944,0.022304,0.009701
96,12,1,서울두리치과의원,245,2,0.33134,0.202232,0.469327,1.002899,2,-,0.017944,0.016694,0.009278
97,15,1,베스트치과의원,224,1,0.33134,0.201415,0.469265,1.00202,1,-,0.017944,0.01851,0.009415
98,5,1,서울웰치과의원,291,4,0.331294,0.19871,0.469044,0.999048,1,-,0.017944,0.008201,0.008637
99,24,3,이미지치과의원,157,254,0.33134,0.198027,0.469009,0.998376,-1,-1,0.017944,-0.02537,0.006103
100,1,3,아이끌림치과의원,552,73,0.33134,0.197468,0.468967,0.997775,6,-,0.017944,0.001936,0.008164
101,22,3,동탄바른이치과의원,44,89,0.33134,0.197432,0.468965,0.997737,-,-,0.017944,-0.021583,0.006389
102,6,3,동탄다정치과의원,194,41,0.33134,0.196822,0.468918,0.99708,-,-,0.017944,-0.003523,0.007751
103,8,3,서울삼성치과교정과치과의원,155,21,0.33134,0.194251,0.468724,0.994315,-,-,0.017944,-0.006812,0.007503
104,17,3,예인치과의원,384,4,0.331294,0.193667,0.468663,0.993624,1,1,0.017944,-0.015217,0.006869
105,9,1,동탄서울리더스치과의원,74,4,0.33134,0.19192,0.468548,0.991808,-1,-,0.017944,0.010135,0.008782
106,17,1,이플치과의원,142,3,0.331294,0.192004,0.468538,0.991836,1,-,0.017944,0.018741,0.009433
107,2,1,동탄에이스치과의원,456,53,0.33134,0.191235,0.468497,0.991072,2,-,0.017944,0.005959,0.008468
108,16,3,동탄예치과의원,436,372,0.33134,0.189534,0.468368,0.989242,-8,5,0.017944,-0.015376,0.006857
109,19,3,굿모닝치과의원,75,8,0.331294,0.189374,0.468339,0.989007,-,-,0.017944,-0.017065,0.00673
110,4,3,킴스치과의원,345,507,0.33134,0.188822,0.468315,0.988477,1,-,0.017944,0.001086,0.0081
111,10,1,맑은린치과의원,162,3,0.33134,0.187699,0.46823,0.987269,-,-,0.017944,0.013159,0.009011
112,1,1,병점수치과의원,95,329,0.33134,0.186708,0.468155,0.986203,-,-,0.017944,0.004692,0.008372
113,3,1,박영준치과의원,108,274,0.33134,0.185255,0.468045,0.98464,-,-,0.017944,0.005066,0.0084
114,11,1,가나팀치과의원,141,3,0.33134,0.184985,0.468025,0.98435,-,-,0.017944,0.015887,0.009217
115,2,1,행복한치과의원,132,3,0.331294,0.184563,0.467976,0.983833,1,-,0.017944,0.004473,0.008355
116,14,3,연세위더스치과의원,169,3,0.33134,0.182614,0.467846,0.9818,-1,-,0.017944,-0.008667,0.007363
117,10,1,정현치과의원,139,1,0.33134,0.181349,0.467751,0.98044,1,-,0.017944,0.018523,0.009416
118,7,3,서연치과의원,127,2,0.33134,0.181063,0.467729,0.980132,-,-,0.017944,-0.002715,0.007813
119,12,3,닥터김산치과의원,445,126,0.331294,0.177311,0.467429,0.976034,2,4,0.017944,-0.009336,0.007314
120,19,3,서울팀치과의원,288,0,0.33134,0.175673,0.467322,0.974335,4,-,0.017944,-0.018008,0.006658
121,7,1,동탄본치과의원,149,7,0.33134,0.174895,0.467264,0.973499,-,-,0.017944,0.013168,0.009012
122,0,2,365스마일치과,33,22,0.33134,0.173009,0.467121,0.97147,-,-,0.017944,-0.000281,0.007996
123,1,1,하이치과의원,57,9,0.331294,0.170334,0.466902,0.96853,-1,-,0.017944,-0.002224,0.00785
124,5,3,서울이로움치과의원,134,40,0.33134,0.169884,0.466885,0.968109,5,-,0.017944,-0.00899,0.007339
125,14,1,우리치과의원,268,1,0.331294,0.168651,0.466775,0.96672,4,-,0.017944,0.019215,0.009468
126,5,1,동탄휴치과의원,75,1,0.33134,0.167517,0.466707,0.965564,-1,-,0.017944,0.007127,0.008556
127,15,1,해든치과의원,86,4,0.33134,0.167019,0.466669,0.965028,-,-,0.017944,0.020933,0.009597
128,60,3,하이웰치과의원,438,92,0.33134,0.165676,0.466568,0.963584,3,-2,0.017944,-0.065015,0.003111
129,3,1,연세에이스치과의원,109,10,0.33134,0.165602,0.466562,0.963504,-,-,0.017944,0.007925,0.008616
130,6,1,화이트덴트치과의원,75,1,0.331294,0.164871,0.46649,0.962655,-,-,0.017944,0.009104,0.008705
131,9,1,동탄미래치과의원,105,5,0.331294,0.164582,0.466468,0.962344,-,-,0.017944,0.015201,0.009165
132,6,3,서울메모리치과의원,35,4,0.331294,0.162127,0.466283,0.959704,19,-,0.017944,-0.00175,0.007886
133,13,3,병점뉴욕치과의원,98,1,0.331294,0.15945,0.466081,0.956825,1,-,0.017944,-0.019118,0.006575
134,16,3,예손치과의원,100,4,0.331294,0.158145,0.465982,0.955421,1,-,0.017944,-0.02127,0.006412
135,0,2,동탄굿모닝치과의원,169,3,0.331294,0.156549,0.465862,0.953705,-,-,0.017944,0.000503,0.008056
136,9,1,아가페치과의원,94,1,0.33134,0.150406,0.465415,0.947161,1,-,0.017944,0.008339,0.008647
137,7,3,미프라임치과의원,72,5,0.331294,0.149131,0.465302,0.945727,-,-,0.017944,-0.011536,0.007147
138,8,1,동탄샘치과의원,38,3,0.331294,0.1483,0.465239,0.944833,-,-,0.017944,0.012987,0.008998
139,6,3,병점베스트치과의원,44,2,0.331294,0.147761,0.465198,0.944253,-,-,0.017944,-0.010053,0.007259
140,3,3,상아치과의원,122,5,0.331294,0.145112,0.464999,0.941405,-5,-,0.017944,-0.008425,0.007382
141,3,3,서울유보라치과의원,258,5,0.331294,0.144539,0.464955,0.940788,1,-,0.017944,-0.006662,0.007515
142,13,3,메디피움치과의원,2,0,0.331294,0.139196,0.464552,0.935042,2,-,0.017944,-0.022485,0.006321
143,1,1,조앤최서울치과의원,54,0,0.33134,0.13492,0.464247,0.930507,1,-,0.017944,-0.008822,0.007352
144,5,1,동탄드림치과의원,28,0,0.331294,0.134288,0.464182,0.929764,2,-,0.017944,0.020001,0.009528
145,2,3,닥터황치과의원,16,0,0.33134,0.131858,0.464016,0.927214,1,-,0.017944,-0.014091,0.006955
146,1,1,권치과의원,60,2,0.331294,0.128587,0.463751,0.923632,-,-,0.017944,0.00397,0.008317
147,13,3,해맑은치과의원,104,3,0.331294,0.128568,0.46375,0.923612,-,-,0.017944,-0.027748,0.005924
148,0,2,연세스마일치과의원,228,1,0.33134,0.187113,0.462946,0.981399,-,-,0.017944,-0.001239,0.007924
149,6,1,서울늘솜치과의원,550,549,0.33134,0.421322,0.461396,1.214058,25,14,0.017944,0.020553,0.009569
150,6,1,조남영치과의원,2,0,0.33134,0.093608,0.461129,0.886077,1,-,0.017944,0.023553,0.009796
151,2,1,의료법인삼성의료재단강북삼성기흥치과의원,55,2,0.331294,0.080486,0.460098,0.871878,-,-,0.017944,-0.002837,0.007804
152,2,1,프라임치과의원,82,3,0.331294,0.146414,0.459931,0.937639,-,-,0.017944,-0.004733,0.007661
153,3,3,삼성디에스알치과의원,27,0,0.331294,0.077728,0.459913,0.868935,-,-,0.017944,-0.018356,0.006632
154,13,3,365라온누리치과의원,731,1597,0.33134,0.421375,0.459893,1.212608,134,259,0.017944,-0.070148,0.002724
155,3,3,새로미치과의원,24,0,0.331294,0.076602,0.459828,0.867724,-,-,0.017944,-0.008769,0.007356
156,5,3,동탄치과의원,103,7,0.33134,0.076204,0.459815,0.867359,-,-,0.017944,-0.014718,0.006907
157,0,2,삼성의료재단 강북삼성화성치과의원,14,0,0.331294,0.065019,0.458954,0.855267,-,-,0.017944,0.003422,0.008276
158,0,2,정치과의원,1,1,0.331294,0.052267,0.457991,0.841552,-,-,0.017944,0.01074,0.008828
159,0,2,세교하늘치과의원,364,6,0.33134,0.240339,0.45328,1.024959,-,-,0.017944,0.000671,0.008069
160,1,1,세교아이들치과의원,429,10,0.33134,0.282342,0.451978,1.06566,-1,-,0.017944,0.006296,0.008493
161,1,3,새이로치과의원,156,47,0.33134,0.238643,0.451633,1.021616,-,-,0.017944,-0.00482,0.007654
162,0,2,한스치과의원,169,2,0.33134,0.207684,0.451541,0.990565,-,-,0.017944,0.010709,0.008826
163,0,2,메트로치과의원,205,3,0.331294,0.197897,0.4513,0.980491,-,-,0.017944,0.016701,0.009278
164,0,2,박하치과의원,438,6,0.331294,0.255127,0.44993,1.036351,1,-,0.017944,0.000533,0.008058
165,1,1,바른이치과의원,83,2,0.331294,0.144314,0.449908,0.925516,1,-,0.017944,0.022359,0.009705
166,2,1,서울웰치과의원,135,4,0.33134,0.192521,0.448152,0.972013,1,-,0.017944,0.012138,0.008934
167,0,2,탑치과의원,105,47,0.33134,0.199944,0.447953,0.979237,-,5,0.017944,0.00919,0.008712
168,3,3,오르다치과의원,642,204,0.331294,0.216472,0.447213,0.994979,2,-,0.017944,-0.015162,0.006874
169,0,2,세교플러스치과의원,152,0,0.331294,0.169792,0.447145,0.948231,-,-,0.017944,0.001885,0.00816
170,1,1,오산디에스치과의원,566,104,0.33134,0.262268,0.446989,1.040597,36,9,0.017944,0.007669,0.008596
171,5,1,세교미소치과의원,192,3,0.331294,0.177594,0.446504,0.955392,-,-,0.017944,0.022912,0.009747
172,1,1,더365바른치과의원,90,401,0.33134,0.274738,0.446237,1.052315,7,-4,0.017944,0.007807,0.008607
173,1,1,나무가있는치과의원,22,1,0.331294,0.110609,0.446056,0.887959,-,-,0.017944,0.006332,0.008496
174,2,3,삼성플란트치과의원,196,2,0.33134,0.178425,0.445909,0.955674,1,-,0.017944,-0.00217,0.007854
175,3,1,서천프라임치과의원,188,8,0.33134,0.182335,0.445672,0.959347,-,-,0.017944,0.022664,0.009728
176,1,3,세교엘리트치과의원,205,20,0.33134,0.174679,0.445598,0.951617,1,1,0.017944,0.004762,0.008377
177,7,3,스마일치과,15,4,0.331294,0.105865,0.445253,0.882412,-,-,0.017944,-0.017563,0.006692
178,1,3,서울버팀치과의원 오산,540,4479,0.33134,0.440252,0.443018,1.21461,6,798,0.017944,-0.015854,0.006821
179,0,2,그리던소아치과의원,454,104,0.33134,0.263172,0.441557,1.036069,89,28,0.017944,-0.027985,0.005906
180,0,2,신영통튼튼이치과의원,477,73,0.33134,0.238994,0.441071,1.011405,9,3,0.017944,-0.008518,0.007375
181,1,1,오색치과의원,211,1380,0.33134,0.460948,0.44022,1.232508,2,286,0.017944,-0.002541,0.007826
182,1,1,세교퍼스트치과의원,60,0,0.33134,0.148178,0.44013,0.919648,-,-,0.017944,0.009814,0.008759
183,1,1,햇살좋은치과의원,498,1809,0.33134,0.402011,0.439364,1.172715,2,239,0.017944,0.008941,0.008693
184,3,3,삼성서울치과의원,1587,1642,0.33134,0.401208,0.439326,1.171874,13,-107,0.017944,-0.018161,0.006647
185,3,1,유앤이치과의원 오산점,442,2103,0.33134,0.413626,0.439235,1.184201,16,599,0.017944,0.028397,0.010161
186,0,2,스마일치과의원,70,2,0.331294,0.12231,0.436703,0.890307,5,-,0.017944,-0.010309,0.00724
187,0,2,신영통연세치과의원,663,19,0.33134,0.26274,0.435887,1.029967,-1,-1,0.017944,-0.017343,0.006708
188,3,3,서울수려한치과의원,639,3141,0.33134,0.405304,0.435269,1.171913,44,682,0.017944,-0.040923,0.004929
189,0,2,미서울치과의원,63,3,0.331294,0.139597,0.435089,0.90598,-,-,0.017944,0.018843,0.00944
190,1,1,곰플란트치과의원,391,963,0.33134,0.412852,0.434453,1.178645,38,-57,0.017944,0.018862,0.009441
191,2,1,서울샤치과교정과치과의원,541,134,0.33134,0.313348,0.432376,1.077064,-,-,0.017944,0.009284,0.008719
192,2,3,튼튼치과의원,20,6,0.331294,0.230925,0.432216,0.994435,4,-,0.017944,-0.019194,0.006569
193,1,1,행복을주는치과의원,158,212,0.331294,0.326123,0.432161,1.089578,-,28,0.017944,0.015583,0.009194
194,2,3,베일러연합치과의원,226,11,0.331294,0.198854,0.431116,0.961264,-,-,0.017944,-0.011853,0.007124
195,1,1,와이치과의원,178,26,0.33134,0.213064,0.42988,0.974284,3,1,0.017944,0.004184,0.008334
196,4,1,그린치과의원,70,2,0.331294,0.143146,0.429281,0.903721,-,-,0.017944,0.026904,0.010049
197,2,3,이포유치과의원 오산점,667,1349,0.33134,0.415646,0.429071,1.176057,7,281,0.017944,-0.018113,0.006651
198,6,1,네이버치과의원,168,1,0.331294,0.202,0.427788,0.961082,-,-,0.017944,0.035546,0.0107
199,0,2,탑실피오레치과의원,41,0,0.331294,0.154735,0.427679,0.913708,2,-,0.017944,-0.002894,0.007799
200,2,3,더라인치과의원,84,247,0.331294,0.207171,0.427325,0.96579,-,-1,0.017944,-0.008973,0.007341
201,0,2,서울아름다운치과의원,165,58,0.33134,0.230745,0.427074,0.989159,-,-,0.017944,0.009523,0.008737
202,5,3,늘푸른치과의원,40,2,0.33134,0.13355,0.426712,0.891602,-,-,0.017944,-0.021882,0.006366
203,1,3,공룡치과의원 오산시청,509,82,0.33134,0.208492,0.426023,0.965855,34,3,0.017944,0.007192,0.00856
204,1,3,애플치과의원,545,20,0.331294,0.216303,0.425668,0.973265,-,-,0.017944,0.004404,0.00835
205,1,1,평화치과의원,252,3,0.331294,0.190503,0.425504,0.947301,2,-,0.017944,0.019501,0.00949
206,1,3,서울햇빛어린이치과의원,532,132,0.33134,0.230789,0.425124,0.987253,2,6,0.017944,0.005744,0.008452
207,9,1,타이거치과의원 오산점,357,3151,0.33134,0.352075,0.424999,1.108414,19,1039,0.017944,0.079868,0.014046
208,0,2,이조은치과의원,63,1,0.331294,0.149445,0.424144,0.904883,-,-,0.017944,0.003982,0.008318
209,2,3,압구정스마일치과의원,223,135,0.331294,0.226305,0.423488,0.981087,1,1,0.017944,-0.005319,0.007617
210,1,3,해맑은치과의원,71,18,0.331294,0.16769,0.422714,0.921698,-,-,0.017944,0.001911,0.008162
211,1,1,미플란트치과의원,29,1,0.331294,0.124264,0.422655,0.878213,-,-,0.017944,0.022855,0.009742
212,2,3,키즈웰치과의원 오산점,102,3,0.33134,0.165662,0.422649,0.919651,-,-,0.017944,0.005598,0.00844
213,2,3,킹콩치과의원,688,1793,0.33134,0.462656,0.42163,1.215626,22,380,0.017944,-0.000937,0.007947
214,1,3,연세아트치과의원,59,0,0.331294,0.130648,0.420598,0.88254,1,-,0.017944,-0.000969,0.007944
215,0,2,이젤치과의원,365,56,0.33134,0.164078,0.419624,0.915042,-,-,0.017944,-0.003224,0.007775
216,2,1,이소치과의원,150,16,0.33134,0.222508,0.417703,0.971551,45,12,0.017944,-0.001417,0.00791
217,0,2,열린치과의원,38,2,0.331294,0.114744,0.417618,0.863656,-,-,0.017944,-0.002826,0.007805
218,4,3,연세밀레니엄치과의원 오산점,164,1469,0.33134,0.338247,0.417317,1.086904,1,-488,0.017944,-0.044413,0.004666
219,0,2,예스치과의원,18,3,0.331294,0.1156,0.415684,0.862578,-,-,0.017944,-0.007557,0.007448
220,3,1,미래치과의원 오산,152,6,0.33134,0.239574,0.415365,0.986279,3,-60,0.017944,0.012204,0.008939
221,0,2,백치과의원,31,8,0.331294,0.139152,0.414708,0.885154,-,-,0.017944,-0.008899,0.007346
222,0,2,한빛치과의원,34,7,0.331294,0.14967,0.414109,0.895073,-,-,0.017944,-0.008681,0.007363
223,1,1,한길치과의원,52,3,0.331294,0.160269,0.414063,0.905626,-,-,0.017944,0.010318,0.008796
224,4,3,미소드림치과의원,26,3,0.331294,0.108457,0.414057,0.853808,-,-,0.017944,-0.020661,0.006458
225,1,1,마이홈치과의원,239,150,0.33134,0.277896,0.413051,1.022287,3,-180,0.017944,0.010987,0.008847
226,1,3,박치과의원,42,2,0.331294,0.14009,0.4129,0.884284,-,-,0.017944,0.001776,0.008152
227,2,1,유림치과병원,218,655,0.33134,0.178977,0.410596,0.920913,-2,15,0.017944,0.009626,0.008745
228,1,3,연세치과의원,214,6,0.331294,0.189202,0.409841,0.930337,1,-,0.017944,-0.004853,0.007651
229,1,3,오산시민치과의원,78,1,0.33134,0.13595,0.408823,0.876113,1,-,0.017944,-0.01615,0.006799
230,3,1,함께하는치과의원,9,1,0.33134,0.0823,0.408467,0.822107,-,-,0.017944,0.009482,0.008733
231,4,1,김도완치과의원,69,4,0.331294,0.150108,0.408341,0.889743,1,-,0.017944,0.011668,0.008898
